planet,Study_area,win_start,n_months,truth_trend_cmyr
pilot_uniform_depletion_v2,Northern Mega Aquifer System (Mega Aquifer System),2008,92,-0.5824348037117384
pilot_uniform_depletion_v2,Northern Mega Aquifer System (Mega Aquifer System),2009,88,-0.37863528188172163
pilot_uniform_depletion_v2,Northern Mega Aquifer System (Mega Aquifer System),2010,88,-0.2731208246855669
pilot_uniform_depletion_v2,Northern Mega Aquifer System (Mega Aquifer System),2011,89,-0.3735718226712089
pilot_uniform_depletion_v2,Northern Mega Aquifer System (Mega Aquifer System),2012,91,-0.5585999184958937
pilot_uniform_depletion_v2,Northern Mega Aquifer System (Mega Aquifer System),2013,94,-0.75872407060636
pilot_uniform_depletion_v2,Northern Mega Aquifer System (Mega Aquifer System),2014,97,-0.7429863860019973
pilot_uniform_depletion_v2,Northern Mega Aquifer System (Mega Aquifer System),2015,99,-0.7392358396116302
pilot_uniform_depletion_v2,Northern Mega Aquifer System (Mega Aquifer System),2016,100,-0.8493840177499578
pilot_uniform_depletion_v2,Canning Basin,2002,114,-0.650214451851923
pilot_uniform_depletion_v2,Canning Basin,2003,113,-0.738686536002239
pilot_uniform_depletion_v2,Canning Basin,2004,111,-0.6105700995675795
pilot_uniform_depletion_v2,Canning Basin,2005,109,-0.6381514607673461
pilot_uniform_depletion_v2,Canning Basin,2006,105,-0.925351676487098
pilot_uniform_depletion_v2,Canning Basin,2007,101,-0.8927417134405715
pilot_uniform_depletion_v2,Canning Basin,2008,92,-0.6874838720982174
pilot_uniform_depletion_v2,Canning Basin,2009,88,-1.0204796180265636
pilot_uniform_depletion_v2,Canning Basin,2010,88,-1.5269795309395446
pilot_uniform_depletion_v2,Canning Basin,2011,89,-1.3924233556060048
pilot_uniform_depletion_v2,Canning Basin,2012,91,-1.1029562300118314
pilot_uniform_depletion_v2,Canning Basin,2013,94,-0.7703083316975428
pilot_uniform_depletion_v2,Canning Basin,2014,97,-0.5428804754538276
pilot_uniform_depletion_v2,Canning Basin,2015,99,-0.3765382903103162
pilot_uniform_depletion_v2,Canning Basin,2016,100,-0.45777735462487223
pilot_uniform_depletion_v2,Central Karoo Basin (Main Karoo Basin),2002,114,-1.0992981392365657
pilot_uniform_depletion_v2,Central Karoo Basin (Main Karoo Basin),2003,113,-1.0045222202741526
pilot_uniform_depletion_v2,Central Karoo Basin (Main Karoo Basin),2004,111,-1.2819862936199176
pilot_uniform_depletion_v2,Central Karoo Basin (Main Karoo Basin),2005,109,-1.4692533219937984
pilot_uniform_depletion_v2,Central Karoo Basin (Main Karoo Basin),2006,105,-1.7810794497196107
pilot_uniform_depletion_v2,Central Karoo Basin (Main Karoo Basin),2007,101,-1.5585250832417943
pilot_uniform_depletion_v2,Central Karoo Basin (Main Karoo Basin),2008,92,-1.6860524722255261
pilot_uniform_depletion_v2,Central Karoo Basin (Main Karoo Basin),2009,88,-1.7964068501617907
pilot_uniform_depletion_v2,Central Karoo Basin (Main Karoo Basin),2010,88,-1.7019717448323444
pilot_uniform_depletion_v2,Central Karoo Basin (Main Karoo Basin),2011,89,-1.4779761717918094
pilot_uniform_depletion_v2,Central Karoo Basin (Main Karoo Basin),2012,91,-1.0803820818869903
pilot_uniform_depletion_v2,Central Karoo Basin (Main Karoo Basin),2013,94,-0.5746842231132756
pilot_uniform_depletion_v2,Central Karoo Basin (Main Karoo Basin),2014,97,-0.40035233973407086
pilot_uniform_depletion_v2,Central Karoo Basin (Main Karoo Basin),2015,99,-0.5568048788918476
pilot_uniform_depletion_v2,Central Karoo Basin (Main Karoo Basin),2016,100,-0.5275512831939277
pilot_uniform_depletion_v2,Southern Carpentaria Basin (Great Artesian Basin),2002,114,-0.04717166913390716
pilot_uniform_depletion_v2,Southern Carpentaria Basin (Great Artesian Basin),2003,113,-0.3928727870572016
pilot_uniform_depletion_v2,Southern Carpentaria Basin (Great Artesian Basin),2004,111,-0.8835371664234931
pilot_uniform_depletion_v2,Southern Carpentaria Basin (Great Artesian Basin),2005,109,-1.271249164256505
pilot_uniform_depletion_v2,Southern Carpentaria Basin (Great Artesian Basin),2006,105,-1.7090157986999244
pilot_uniform_depletion_v2,Southern Carpentaria Basin (Great Artesian Basin),2007,101,-1.4901974909213664
pilot_uniform_depletion_v2,Southern Carpentaria Basin (Great Artesian Basin),2008,92,-1.48366332584381
pilot_uniform_depletion_v2,Southern Carpentaria Basin (Great Artesian Basin),2009,88,-1.5154969002697083
pilot_uniform_depletion_v2,Southern Carpentaria Basin (Great Artesian Basin),2010,88,-1.6156313949885397
pilot_uniform_depletion_v2,Southern Carpentaria Basin (Great Artesian Basin),2011,89,-1.2099902349802756
pilot_uniform_depletion_v2,Southern Carpentaria Basin (Great Artesian Basin),2012,91,-0.7760433123943369
pilot_uniform_depletion_v2,Southern Carpentaria Basin (Great Artesian Basin),2013,94,-0.5491747542308854
pilot_uniform_depletion_v2,Southern Carpentaria Basin (Great Artesian Basin),2014,97,-0.47021875235151556
pilot_uniform_depletion_v2,Southern Carpentaria Basin (Great Artesian Basin),2015,99,-0.28996159491279866
pilot_uniform_depletion_v2,Southern Carpentaria Basin (Great Artesian Basin),2016,100,-0.2798607099002723
pilot_uniform_depletion_v2,Eastern Parecis Basin (Parecis Basin),2002,114,-0.6374661669915309
pilot_uniform_depletion_v2,Eastern Parecis Basin (Parecis Basin),2003,113,-0.815404924630144
pilot_uniform_depletion_v2,Eastern Parecis Basin (Parecis Basin),2004,111,-0.4185191186737278
pilot_uniform_depletion_v2,Eastern Parecis Basin (Parecis Basin),2005,109,-0.4016982102613043
pilot_uniform_depletion_v2,Eastern Parecis Basin (Parecis Basin),2006,105,-0.4480967382451371
pilot_uniform_depletion_v2,Eastern Parecis Basin (Parecis Basin),2007,101,-0.419651763845452
pilot_uniform_depletion_v2,Eastern Parecis Basin (Parecis Basin),2008,92,-0.43681532073330726
pilot_uniform_depletion_v2,Eastern Parecis Basin (Parecis Basin),2009,88,-0.6432675129692754
pilot_uniform_depletion_v2,Eastern Parecis Basin (Parecis Basin),2010,88,-0.5481613727830352
pilot_uniform_depletion_v2,Eastern Parecis Basin (Parecis Basin),2011,89,-1.2292216912541871
pilot_uniform_depletion_v2,Eastern Parecis Basin (Parecis Basin),2012,91,-1.1368086224964213
pilot_uniform_depletion_v2,Eastern Parecis Basin (Parecis Basin),2013,94,-1.6161945151067099
pilot_uniform_depletion_v2,Eastern Parecis Basin (Parecis Basin),2014,97,-1.6915804069396179
pilot_uniform_depletion_v2,Eastern Parecis Basin (Parecis Basin),2015,99,-1.689565124138644
pilot_uniform_depletion_v2,Eastern Parecis Basin (Parecis Basin),2016,100,-1.9680045082360753
pilot_uniform_depletion_v2,Eastern Poti and Piaui and Cabecas and Serra Grande Aquifers (Parnaiba Basin),2002,114,-0.7145657625786505
pilot_uniform_depletion_v2,Eastern Poti and Piaui and Cabecas and Serra Grande Aquifers (Parnaiba Basin),2003,113,-1.1446431399050405
pilot_uniform_depletion_v2,Eastern Poti and Piaui and Cabecas and Serra Grande Aquifers (Parnaiba Basin),2004,111,-1.0972796597503944
pilot_uniform_depletion_v2,Eastern Poti and Piaui and Cabecas and Serra Grande Aquifers (Parnaiba Basin),2005,109,-1.2389284573350334
pilot_uniform_depletion_v2,Eastern Poti and Piaui and Cabecas and Serra Grande Aquifers (Parnaiba Basin),2006,105,-1.3101525029655023
pilot_uniform_depletion_v2,Eastern Poti and Piaui and Cabecas and Serra Grande Aquifers (Parnaiba Basin),2007,101,-1.3473292094278853
pilot_uniform_depletion_v2,Eastern Poti and Piaui and Cabecas and Serra Grande Aquifers (Parnaiba Basin),2008,92,-1.384668564151647
pilot_uniform_depletion_v2,Eastern Poti and Piaui and Cabecas and Serra Grande Aquifers (Parnaiba Basin),2009,88,-1.047870058401093
pilot_uniform_depletion_v2,Eastern Poti and Piaui and Cabecas and Serra Grande Aquifers (Parnaiba Basin),2010,88,-0.5209679838326994
pilot_uniform_depletion_v2,Eastern Poti and Piaui and Cabecas and Serra Grande Aquifers (Parnaiba Basin),2011,89,-0.4129360469492124
pilot_uniform_depletion_v2,Eastern Poti and Piaui and Cabecas and Serra Grande Aquifers (Parnaiba Basin),2012,91,-0.10788041230632439
pilot_uniform_depletion_v2,Eastern Poti and Piaui and Cabecas and Serra Grande Aquifers (Parnaiba Basin),2013,94,-0.32650386686010807
pilot_uniform_depletion_v2,Eastern Poti and Piaui and Cabecas and Serra Grande Aquifers (Parnaiba Basin),2014,97,-0.5278620826182281
pilot_uniform_depletion_v2,Eastern Poti and Piaui and Cabecas and Serra Grande Aquifers (Parnaiba Basin),2015,99,-0.765306084383965
pilot_uniform_depletion_v2,Eastern Poti and Piaui and Cabecas and Serra Grande Aquifers (Parnaiba Basin),2016,100,-1.2762860751046718
pilot_uniform_depletion_v2,Wiso Basin (Daly-Wiso-Georgina Basins),2002,114,-0.4524407375825703
pilot_uniform_depletion_v2,Wiso Basin (Daly-Wiso-Georgina Basins),2003,113,-0.6555859071145782
pilot_uniform_depletion_v2,Wiso Basin (Daly-Wiso-Georgina Basins),2004,111,-0.7180985398666948
pilot_uniform_depletion_v2,Wiso Basin (Daly-Wiso-Georgina Basins),2005,109,-0.7051577171209888
pilot_uniform_depletion_v2,Wiso Basin (Daly-Wiso-Georgina Basins),2006,105,-0.8727766485188815
pilot_uniform_depletion_v2,Wiso Basin (Daly-Wiso-Georgina Basins),2007,101,-0.7731299562909347
pilot_uniform_depletion_v2,Wiso Basin (Daly-Wiso-Georgina Basins),2008,92,-0.6480551051557131
pilot_uniform_depletion_v2,Wiso Basin (Daly-Wiso-Georgina Basins),2009,88,-1.341080879905899
pilot_uniform_depletion_v2,Wiso Basin (Daly-Wiso-Georgina Basins),2010,88,-2.1333604531996175
pilot_uniform_depletion_v2,Wiso Basin (Daly-Wiso-Georgina Basins),2011,89,-1.859705313548862
pilot_uniform_depletion_v2,Wiso Basin (Daly-Wiso-Georgina Basins),2012,91,-1.562896460838627
pilot_uniform_depletion_v2,Wiso Basin (Daly-Wiso-Georgina Basins),2013,94,-1.3606288064747347
pilot_uniform_depletion_v2,Wiso Basin (Daly-Wiso-Georgina Basins),2014,97,-1.0382085575441717
pilot_uniform_depletion_v2,Wiso Basin (Daly-Wiso-Georgina Basins),2015,99,-0.442252879180586
pilot_uniform_depletion_v2,Wiso Basin (Daly-Wiso-Georgina Basins),2016,100,-0.24559189858712577
pilot_uniform_depletion_v2,Northern Georgina Basin (Daly-Wiso-Georgina Basins),2002,114,-0.3925433730126961
pilot_uniform_depletion_v2,Northern Georgina Basin (Daly-Wiso-Georgina Basins),2003,113,-0.6373997938027007
pilot_uniform_depletion_v2,Northern Georgina Basin (Daly-Wiso-Georgina Basins),2004,111,-0.8402055346523634
pilot_uniform_depletion_v2,Northern Georgina Basin (Daly-Wiso-Georgina Basins),2005,109,-0.8866203773947479
pilot_uniform_depletion_v2,Northern Georgina Basin (Daly-Wiso-Georgina Basins),2006,105,-1.0980703801975593
pilot_uniform_depletion_v2,Northern Georgina Basin (Daly-Wiso-Georgina Basins),2007,101,-0.8195967360426821
pilot_uniform_depletion_v2,Northern Georgina Basin (Daly-Wiso-Georgina Basins),2008,92,-0.771833444919319
pilot_uniform_depletion_v2,Northern Georgina Basin (Daly-Wiso-Georgina Basins),2009,88,-1.5223149044030413
pilot_uniform_depletion_v2,Northern Georgina Basin (Daly-Wiso-Georgina Basins),2010,88,-2.163291871220354
pilot_uniform_depletion_v2,Northern Georgina Basin (Daly-Wiso-Georgina Basins),2011,89,-1.932744212101939
pilot_uniform_depletion_v2,Northern Georgina Basin (Daly-Wiso-Georgina Basins),2012,91,-1.5908209571246956
pilot_uniform_depletion_v2,Northern Georgina Basin (Daly-Wiso-Georgina Basins),2013,94,-1.38747893935478
pilot_uniform_depletion_v2,Northern Georgina Basin (Daly-Wiso-Georgina Basins),2014,97,-1.0915919101456868
pilot_uniform_depletion_v2,Northern Georgina Basin (Daly-Wiso-Georgina Basins),2015,99,-0.49406519730381615
pilot_uniform_depletion_v2,Northern Georgina Basin (Daly-Wiso-Georgina Basins),2016,100,-0.16975821702830957
pilot_uniform_depletion_v2,Dakota Aquifer System,2002,114,0.2642914188866011
pilot_uniform_depletion_v2,Dakota Aquifer System,2003,113,-0.19697743010672192
pilot_uniform_depletion_v2,Dakota Aquifer System,2004,111,-0.5272684602975162
pilot_uniform_depletion_v2,Dakota Aquifer System,2005,109,-0.78606819050784
pilot_uniform_depletion_v2,Dakota Aquifer System,2006,105,-1.1262780017769316
pilot_uniform_depletion_v2,Dakota Aquifer System,2007,101,-1.6167534862800839
pilot_uniform_depletion_v2,Dakota Aquifer System,2008,92,-1.78046375870289
pilot_uniform_depletion_v2,Dakota Aquifer System,2009,88,-1.827240309931681
pilot_uniform_depletion_v2,Dakota Aquifer System,2010,88,-1.2692613491256461
pilot_uniform_depletion_v2,Dakota Aquifer System,2011,89,-0.9892000849938906
pilot_uniform_depletion_v2,Dakota Aquifer System,2012,91,-0.8076089080778301
pilot_uniform_depletion_v2,Dakota Aquifer System,2013,94,-1.0956841250508509
pilot_uniform_depletion_v2,Dakota Aquifer System,2014,97,-1.029916617612354
pilot_uniform_depletion_v2,Dakota Aquifer System,2015,99,-1.059959737848503
pilot_uniform_depletion_v2,Dakota Aquifer System,2016,100,-1.19427831110343
pilot_uniform_depletion_v2,Arckaringa Basin and Southwestern Great Artesian Basin (Great Artesian Basin),2002,114,-0.6383451107038673
pilot_uniform_depletion_v2,Arckaringa Basin and Southwestern Great Artesian Basin (Great Artesian Basin),2003,113,-0.5664921706878435
pilot_uniform_depletion_v2,Arckaringa Basin and Southwestern Great Artesian Basin (Great Artesian Basin),2004,111,-0.554344666590328
pilot_uniform_depletion_v2,Arckaringa Basin and Southwestern Great Artesian Basin (Great Artesian Basin),2005,109,-0.5663295322510571
pilot_uniform_depletion_v2,Arckaringa Basin and Southwestern Great Artesian Basin (Great Artesian Basin),2006,105,-0.6991032453096822
pilot_uniform_depletion_v2,Arckaringa Basin and Southwestern Great Artesian Basin (Great Artesian Basin),2007,101,-0.7288737642761117
pilot_uniform_depletion_v2,Arckaringa Basin and Southwestern Great Artesian Basin (Great Artesian Basin),2008,92,-0.7796954442873519
pilot_uniform_depletion_v2,Arckaringa Basin and Southwestern Great Artesian Basin (Great Artesian Basin),2009,88,-1.1426911517600677
pilot_uniform_depletion_v2,Arckaringa Basin and Southwestern Great Artesian Basin (Great Artesian Basin),2010,88,-1.4926715724994624
pilot_uniform_depletion_v2,Arckaringa Basin and Southwestern Great Artesian Basin (Great Artesian Basin),2011,89,-1.5410442209991015
pilot_uniform_depletion_v2,Arckaringa Basin and Southwestern Great Artesian Basin (Great Artesian Basin),2012,91,-1.238644060577715
pilot_uniform_depletion_v2,Arckaringa Basin and Southwestern Great Artesian Basin (Great Artesian Basin),2013,94,-0.8788577659211091
pilot_uniform_depletion_v2,Arckaringa Basin and Southwestern Great Artesian Basin (Great Artesian Basin),2014,97,-0.690188997062086
pilot_uniform_depletion_v2,Arckaringa Basin and Southwestern Great Artesian Basin (Great Artesian Basin),2015,99,-0.6498452493071533
pilot_uniform_depletion_v2,Arckaringa Basin and Southwestern Great Artesian Basin (Great Artesian Basin),2016,100,-0.7584173476544283
pilot_uniform_depletion_v2,Trans Gangetic Plain (Indo-Gangetic Plain),2002,114,-0.2890081890360564
pilot_uniform_depletion_v2,Trans Gangetic Plain (Indo-Gangetic Plain),2003,113,-0.5496826777328877
pilot_uniform_depletion_v2,Trans Gangetic Plain (Indo-Gangetic Plain),2004,111,-0.27587396763406263
pilot_uniform_depletion_v2,Trans Gangetic Plain (Indo-Gangetic Plain),2005,109,-0.4364891824700309
pilot_uniform_depletion_v2,Trans Gangetic Plain (Indo-Gangetic Plain),2006,105,-0.6039922032101255
pilot_uniform_depletion_v2,Trans Gangetic Plain (Indo-Gangetic Plain),2007,101,-0.9236608797164214
pilot_uniform_depletion_v2,Trans Gangetic Plain (Indo-Gangetic Plain),2008,92,-1.291577552447488
pilot_uniform_depletion_v2,Trans Gangetic Plain (Indo-Gangetic Plain),2009,88,-0.9028541576926373
pilot_uniform_depletion_v2,Trans Gangetic Plain (Indo-Gangetic Plain),2010,88,-1.0956179931208296
pilot_uniform_depletion_v2,Trans Gangetic Plain (Indo-Gangetic Plain),2011,89,-1.0544173135326063
pilot_uniform_depletion_v2,Trans Gangetic Plain (Indo-Gangetic Plain),2012,91,-0.6391086374228696
pilot_uniform_depletion_v2,Trans Gangetic Plain (Indo-Gangetic Plain),2013,94,-0.5030557034540422
pilot_uniform_depletion_v2,Trans Gangetic Plain (Indo-Gangetic Plain),2014,97,-0.3700467294630119
pilot_uniform_depletion_v2,Trans Gangetic Plain (Indo-Gangetic Plain),2015,99,-0.4716298063509604
pilot_uniform_depletion_v2,Trans Gangetic Plain (Indo-Gangetic Plain),2016,100,-0.08811835154362616
pilot_uniform_depletion_v2,Southcentral Mega Aquifer System (Mega Aquifer System),2002,114,-0.6624033845589447
pilot_uniform_depletion_v2,Southcentral Mega Aquifer System (Mega Aquifer System),2003,113,-0.791725408140795
pilot_uniform_depletion_v2,Southcentral Mega Aquifer System (Mega Aquifer System),2004,111,-0.8490305420967278
pilot_uniform_depletion_v2,Southcentral Mega Aquifer System (Mega Aquifer System),2005,109,-0.7797955794786898
pilot_uniform_depletion_v2,Southcentral Mega Aquifer System (Mega Aquifer System),2006,105,-0.6797177761438943
pilot_uniform_depletion_v2,Southcentral Mega Aquifer System (Mega Aquifer System),2007,101,-0.5896909848491815
pilot_uniform_depletion_v2,Southcentral Mega Aquifer System (Mega Aquifer System),2008,92,-0.41843184669101263
pilot_uniform_depletion_v2,Southcentral Mega Aquifer System (Mega Aquifer System),2009,88,-0.4159129412221758
pilot_uniform_depletion_v2,Southcentral Mega Aquifer System (Mega Aquifer System),2010,88,-0.49232395655219446
pilot_uniform_depletion_v2,Southcentral Mega Aquifer System (Mega Aquifer System),2011,89,-0.6262543704447296
pilot_uniform_depletion_v2,Southcentral Mega Aquifer System (Mega Aquifer System),2012,91,-0.7529685481643872
pilot_uniform_depletion_v2,Southcentral Mega Aquifer System (Mega Aquifer System),2013,94,-0.8469100488976153
pilot_uniform_depletion_v2,Southcentral Mega Aquifer System (Mega Aquifer System),2014,97,-0.8490086898627935
pilot_uniform_depletion_v2,Southcentral Mega Aquifer System (Mega Aquifer System),2015,99,-0.8863055512355993
pilot_uniform_depletion_v2,Southcentral Mega Aquifer System (Mega Aquifer System),2016,100,-0.9382353603683455
pilot_uniform_depletion_v2,Central Mississippi Embayment (Mississippi Embayment),2002,114,-1.720475864559909
