aquifer_idx,Study_area,lat_idx,lon_idx,lat,lon
13,Northcentral Mega Aquifer System (Mega Aquifer System),111,229,26.5,49.5
13,Northcentral Mega Aquifer System (Mega Aquifer System),112,225,27.5,45.5
13,Northcentral Mega Aquifer System (Mega Aquifer System),112,226,27.5,46.5
13,Northcentral Mega Aquifer System (Mega Aquifer System),112,227,27.5,47.5
13,Northcentral Mega Aquifer System (Mega Aquifer System),112,228,27.5,48.5
13,Northcentral Mega Aquifer System (Mega Aquifer System),113,225,28.5,45.5
13,Northcentral Mega Aquifer System (Mega Aquifer System),113,226,28.5,46.5
13,Northcentral Mega Aquifer System (Mega Aquifer System),113,227,28.5,47.5
13,Northcentral Mega Aquifer System (Mega Aquifer System),113,228,28.5,48.5
13,Northcentral Mega Aquifer System (Mega Aquifer System),114,225,29.5,45.5
13,Northcentral Mega Aquifer System (Mega Aquifer System),114,226,29.5,46.5
13,Northcentral Mega Aquifer System (Mega Aquifer System),114,227,29.5,47.5
13,Northcentral Mega Aquifer System (Mega Aquifer System),115,226,30.5,46.5
13,Northcentral Mega Aquifer System (Mega Aquifer System),115,227,30.5,47.5
14,Ozark Plateaus Aquifer System,120,85,35.5,-94.5
14,Ozark Plateaus Aquifer System,120,86,35.5,-93.5
14,Ozark Plateaus Aquifer System,120,87,35.5,-92.5
14,Ozark Plateaus Aquifer System,120,88,35.5,-91.5
14,Ozark Plateaus Aquifer System,121,85,36.5,-94.5
14,Ozark Plateaus Aquifer System,121,86,36.5,-93.5
14,Ozark Plateaus Aquifer System,121,87,36.5,-92.5
14,Ozark Plateaus Aquifer System,121,88,36.5,-91.5
14,Ozark Plateaus Aquifer System,122,85,37.5,-94.5
14,Ozark Plateaus Aquifer System,122,86,37.5,-93.5
14,Ozark Plateaus Aquifer System,122,87,37.5,-92.5
14,Ozark Plateaus Aquifer System,122,88,37.5,-91.5
14,Ozark Plateaus Aquifer System,122,89,37.5,-90.5
14,Ozark Plateaus Aquifer System,122,90,37.5,-89.5
14,Ozark Plateaus Aquifer System,123,85,38.5,-94.5
14,Ozark Plateaus Aquifer System,123,86,38.5,-93.5
14,Ozark Plateaus Aquifer System,123,87,38.5,-92.5
14,Ozark Plateaus Aquifer System,123,88,38.5,-91.5
14,Ozark Plateaus Aquifer System,123,89,38.5,-90.5
15,Western Karoo Basin (Main Karoo Basin),52,200,-32.5,20.5
15,Western Karoo Basin (Main Karoo Basin),53,199,-31.5,19.5
15,Western Karoo Basin (Main Karoo Basin),53,200,-31.5,20.5
15,Western Karoo Basin (Main Karoo Basin),53,201,-31.5,21.5
15,Western Karoo Basin (Main Karoo Basin),53,202,-31.5,22.5
15,Western Karoo Basin (Main Karoo Basin),53,203,-31.5,23.5
15,Western Karoo Basin (Main Karoo Basin),53,204,-31.5,24.5
15,Western Karoo Basin (Main Karoo Basin),54,199,-30.5,19.5
15,Western Karoo Basin (Main Karoo Basin),54,200,-30.5,20.5
15,Western Karoo Basin (Main Karoo Basin),54,201,-30.5,21.5
15,Western Karoo Basin (Main Karoo Basin),54,202,-30.5,22.5
15,Western Karoo Basin (Main Karoo Basin),54,203,-30.5,23.5
15,Western Karoo Basin (Main Karoo Basin),54,204,-30.5,24.5
15,Western Karoo Basin (Main Karoo Basin),55,200,-29.5,20.5
15,Western Karoo Basin (Main Karoo Basin),55,203,-29.5,23.5
16,Middle Gangetic Plain (Indo-Gangetic Plain),110,262,25.5,82.5
16,Middle Gangetic Plain (Indo-Gangetic Plain),110,263,25.5,83.5
16,Middle Gangetic Plain (Indo-Gangetic Plain),110,264,25.5,84.5
16,Middle Gangetic Plain (Indo-Gangetic Plain),110,265,25.5,85.5
16,Middle Gangetic Plain (Indo-Gangetic Plain),110,266,25.5,86.5
16,Middle Gangetic Plain (Indo-Gangetic Plain),110,267,25.5,87.5
16,Middle Gangetic Plain (Indo-Gangetic Plain),111,263,26.5,83.5
16,Middle Gangetic Plain (Indo-Gangetic Plain),111,264,26.5,84.5
16,Middle Gangetic Plain (Indo-Gangetic Plain),111,265,26.5,85.5
16,Middle Gangetic Plain (Indo-Gangetic Plain),111,266,26.5,86.5
16,Middle Gangetic Plain (Indo-Gangetic Plain),111,267,26.5,87.5
16,Middle Gangetic Plain (Indo-Gangetic Plain),112,262,27.5,82.5
16,Middle Gangetic Plain (Indo-Gangetic Plain),112,263,27.5,83.5
17,Northern Mega Aquifer System (Mega Aquifer System),113,224,28.5,44.5
17,Northern Mega Aquifer System (Mega Aquifer System),114,223,29.5,43.5
17,Northern Mega Aquifer System (Mega Aquifer System),114,224,29.5,44.5
17,Northern Mega Aquifer System (Mega Aquifer System),115,222,30.5,42.5
17,Northern Mega Aquifer System (Mega Aquifer System),115,223,30.5,43.5
17,Northern Mega Aquifer System (Mega Aquifer System),115,224,30.5,44.5
17,Northern Mega Aquifer System (Mega Aquifer System),115,225,30.5,45.5
17,Northern Mega Aquifer System (Mega Aquifer System),116,221,31.5,41.5
17,Northern Mega Aquifer System (Mega Aquifer System),116,222,31.5,42.5
17,Northern Mega Aquifer System (Mega Aquifer System),116,223,31.5,43.5
17,Northern Mega Aquifer System (Mega Aquifer System),116,224,31.5,44.5
17,Northern Mega Aquifer System (Mega Aquifer System),117,222,32.5,42.5
17,Northern Mega Aquifer System (Mega Aquifer System),117,223,32.5,43.5
17,Northern Mega Aquifer System (Mega Aquifer System),118,222,33.5,42.5
18,Canning Basin,63,302,-21.5,122.5
18,Canning Basin,64,301,-20.5,121.5
18,Canning Basin,64,302,-20.5,122.5
18,Canning Basin,64,303,-20.5,123.5
18,Canning Basin,65,301,-19.5,121.5
18,Canning Basin,65,302,-19.5,122.5
18,Canning Basin,65,303,-19.5,123.5
18,Canning Basin,65,304,-19.5,124.5
18,Canning Basin,66,302,-18.5,122.5
18,Canning Basin,66,303,-18.5,123.5
18,Canning Basin,67,302,-17.5,122.5
18,Canning Basin,67,303,-17.5,123.5
19,Central Karoo Basin (Main Karoo Basin),53,205,-31.5,25.5
19,Central Karoo Basin (Main Karoo Basin),53,206,-31.5,26.5
19,Central Karoo Basin (Main Karoo Basin),53,207,-31.5,27.5
19,Central Karoo Basin (Main Karoo Basin),54,206,-30.5,26.5
19,Central Karoo Basin (Main Karoo Basin),54,207,-30.5,27.5
19,Central Karoo Basin (Main Karoo Basin),54,208,-30.5,28.5
19,Central Karoo Basin (Main Karoo Basin),55,207,-29.5,27.5
19,Central Karoo Basin (Main Karoo Basin),55,208,-29.5,28.5
19,Central Karoo Basin (Main Karoo Basin),55,209,-29.5,29.5
19,Central Karoo Basin (Main Karoo Basin),56,208,-28.5,28.5
20,Southern Carpentaria Basin (Great Artesian Basin),65,320,-19.5,140.5
20,Southern Carpentaria Basin (Great Artesian Basin),65,321,-19.5,141.5
20,Southern Carpentaria Basin (Great Artesian Basin),65,322,-19.5,142.5
20,Southern Carpentaria Basin (Great Artesian Basin),66,319,-18.5,139.5
20,Southern Carpentaria Basin (Great Artesian Basin),66,320,-18.5,140.5
20,Southern Carpentaria Basin (Great Artesian Basin),66,321,-18.5,141.5
20,Southern Carpentaria Basin (Great Artesian Basin),67,318,-17.5,138.5
20,Southern Carpentaria Basin (Great Artesian Basin),67,321,-17.5,141.5
21,Eastern Parecis Basin (Parecis Basin),71,125,-13.5,-54.5
21,Eastern Parecis Basin (Parecis Basin),71,126,-13.5,-53.5
21,Eastern Parecis Basin (Parecis Basin),72,125,-12.5,-54.5
21,Eastern Parecis Basin (Parecis Basin),72,126,-12.5,-53.5
21,Eastern Parecis Basin (Parecis Basin),72,127,-12.5,-52.5
21,Eastern Parecis Basin (Parecis Basin),73,124,-11.5,-55.5
21,Eastern Parecis Basin (Parecis Basin),73,125,-11.5,-54.5
21,Eastern Parecis Basin (Parecis Basin),73,126,-11.5,-53.5
21,Eastern Parecis Basin (Parecis Basin),73,127,-11.5,-52.5
21,Eastern Parecis Basin (Parecis Basin),74,126,-10.5,-53.5
21,Eastern Parecis Basin (Parecis Basin),74,127,-10.5,-52.5
22,Eastern Poti and Piaui and Cabecas and Serra Grande Aquifers (Parnaiba Basin),77,137,-7.5,-42.5
22,Eastern Poti and Piaui and Cabecas and Serra Grande Aquifers (Parnaiba Basin),77,138,-7.5,-41.5
22,Eastern Poti and Piaui and Cabecas and Serra Grande Aquifers (Parnaiba Basin),78,136,-6.5,-43.5
22,Eastern Poti and Piaui and Cabecas and Serra Grande Aquifers (Parnaiba Basin),78,137,-6.5,-42.5
22,Eastern Poti and Piaui and Cabecas and Serra Grande Aquifers (Parnaiba Basin),78,138,-6.5,-41.5
22,Eastern Poti and Piaui and Cabecas and Serra Grande Aquifers (Parnaiba Basin),79,137,-5.5,-42.5
22,Eastern Poti and Piaui and Cabecas and Serra Grande Aquifers (Parnaiba Basin),79,138,-5.5,-41.5
22,Eastern Poti and Piaui and Cabecas and Serra Grande Aquifers (Parnaiba Basin),80,137,-4.5,-42.5
22,Eastern Poti and Piaui and Cabecas and Serra Grande Aquifers (Parnaiba Basin),80,138,-4.5,-41.5
22,Eastern Poti and Piaui and Cabecas and Serra Grande Aquifers (Parnaiba Basin),81,138,-3.5,-41.5
23,Wiso Basin (Daly-Wiso-Georgina Basins),65,311,-19.5,131.5
23,Wiso Basin (Daly-Wiso-Georgina Basins),65,312,-19.5,132.5
23,Wiso Basin (Daly-Wiso-Georgina Basins),65,313,-19.5,133.5
23,Wiso Basin (Daly-Wiso-Georgina Basins),66,311,-18.5,131.5
23,Wiso Basin (Daly-Wiso-Georgina Basins),66,312,-18.5,132.5
23,Wiso Basin (Daly-Wiso-Georgina Basins),66,313,-18.5,133.5
23,Wiso Basin (Daly-Wiso-Georgina Basins),67,312,-17.5,132.5
23,Wiso Basin (Daly-Wiso-Georgina Basins),67,313,-17.5,133.5
23,Wiso Basin (Daly-Wiso-Georgina Basins),68,312,-16.5,132.5
24,Northern Georgina Basin (Daly-Wiso-Georgina Basins),65,315,-19.5,135.5
24,Northern Georgina Basin (Daly-Wiso-Georgina Basins),65,316,-19.5,136.5
24,Northern Georgina Basin (Daly-Wiso-Georgina Basins),66,314,-18.5,134.5
24,Northern Georgina Basin (Daly-Wiso-Georgina Basins),66,315,-18.5,135.5
24,Northern Georgina Basin (Daly-Wiso-Georgina Basins),66,316,-18.5,136.5
24,Northern Georgina Basin (Daly-Wiso-Georgina Basins),67,314,-17.5,134.5
24,Northern Georgina Basin (Daly-Wiso-Georgina Basins),67,315,-17.5,135.5
24,Northern Georgina Basin (Daly-Wiso-Georgina Basins),68,313,-16.5,133.5
24,Northern Georgina Basin (Daly-Wiso-Georgina Basins),68,314,-16.5,134.5
24,Northern Georgina Basin (Daly-Wiso-Georgina Basins),69,313,-15.5,133.5
25,Dakota Aquifer System,128,79,43.5,-100.5
25,Dakota Aquifer System,128,80,43.5,-99.5
25,Dakota Aquifer System,128,81,43.5,-98.5
25,Dakota Aquifer System,129,78,44.5,-101.5
25,Dakota Aquifer System,129,79,44.5,-100.5
25,Dakota Aquifer System,129,80,44.5,-99.5
25,Dakota Aquifer System,129,81,44.5,-98.5
25,Dakota Aquifer System,129,82,44.5,-97.5
25,Dakota Aquifer System,130,79,45.5,-100.5
25,Dakota Aquifer System,130,80,45.5,-99.5
25,Dakota Aquifer System,130,81,45.5,-98.5
25,Dakota Aquifer System,131,82,46.5,-97.5
26,Arckaringa Basin and Southwestern Great Artesian Basin (Great Artesian Basin),54,315,-30.5,135.5
26,Arckaringa Basin and Southwestern Great Artesian Basin (Great Artesian Basin),55,313,-29.5,133.5
26,Arckaringa Basin and Southwestern Great Artesian Basin (Great Artesian Basin),55,314,-29.5,134.5
26,Arckaringa Basin and Southwestern Great Artesian Basin (Great Artesian Basin),55,315,-29.5,135.5
26,Arckaringa Basin and Southwestern Great Artesian Basin (Great Artesian Basin),55,316,-29.5,136.5
26,Arckaringa Basin and Southwestern Great Artesian Basin (Great Artesian Basin),56,313,-28.5,133.5
26,Arckaringa Basin and Southwestern Great Artesian Basin (Great Artesian Basin),56,314,-28.5,134.5
26,Arckaringa Basin and Southwestern Great Artesian Basin (Great Artesian Basin),56,315,-28.5,135.5
26,Arckaringa Basin and Southwestern Great Artesian Basin (Great Artesian Basin),57,313,-27.5,133.5
26,Arckaringa Basin and Southwestern Great Artesian Basin (Great Artesian Basin),57,314,-27.5,134.5
27,Trans Gangetic Plain (Indo-Gangetic Plain),113,255,28.5,75.5
27,Trans Gangetic Plain (Indo-Gangetic Plain),113,256,28.5,76.5
27,Trans Gangetic Plain (Indo-Gangetic Plain),114,254,29.5,74.5
27,Trans Gangetic Plain (Indo-Gangetic Plain),114,255,29.5,75.5
27,Trans Gangetic Plain (Indo-Gangetic Plain),114,256,29.5,76.5
27,Trans Gangetic Plain (Indo-Gangetic Plain),115,254,30.5,74.5
27,Trans Gangetic Plain (Indo-Gangetic Plain),115,255,30.5,75.5
27,Trans Gangetic Plain (Indo-Gangetic Plain),115,256,30.5,76.5
27,Trans Gangetic Plain (Indo-Gangetic Plain),116,255,31.5,75.5
28,Southcentral Mega Aquifer System (Mega Aquifer System),107,228,22.5,48.5
28,Southcentral Mega Aquifer System (Mega Aquifer System),108,228,23.5,48.5
28,Southcentral Mega Aquifer System (Mega Aquifer System),108,229,23.5,49.5
28,Southcentral Mega Aquifer System (Mega Aquifer System),109,228,24.5,48.5
28,Southcentral Mega Aquifer System (Mega Aquifer System),109,229,24.5,49.5
28,Southcentral Mega Aquifer System (Mega Aquifer System),109,230,24.5,50.5
28,Southcentral Mega Aquifer System (Mega Aquifer System),110,228,25.5,48.5
28,Southcentral Mega Aquifer System (Mega Aquifer System),110,229,25.5,49.5
28,Southcentral Mega Aquifer System (Mega Aquifer System),110,231,25.5,51.5
29,Central Mississippi Embayment (Mississippi Embayment),117,88,32.5,-91.5
29,Central Mississippi Embayment (Mississippi Embayment),118,88,33.5,-91.5
29,Central Mississippi Embayment (Mississippi Embayment),118,89,33.5,-90.5
29,Central Mississippi Embayment (Mississippi Embayment),119,88,34.5,-91.5
29,Central Mississippi Embayment (Mississippi Embayment),119,89,34.5,-90.5
29,Central Mississippi Embayment (Mississippi Embayment),120,89,35.5,-90.5
29,Central Mississippi Embayment (Mississippi Embayment),121,89,36.5,-90.5
29,Central Mississippi Embayment (Mississippi Embayment),121,90,36.5,-89.5
30,Northern Karoo Basin (Main Karoo Basin),54,205,-30.5,25.5
30,Northern Karoo Basin (Main Karoo Basin),55,204,-29.5,24.5
30,Northern Karoo Basin (Main Karoo Basin),55,205,-29.5,25.5
30,Northern Karoo Basin (Main Karoo Basin),55,206,-29.5,26.5
30,Northern Karoo Basin (Main Karoo Basin),56,205,-28.5,25.5
30,Northern Karoo Basin (Main Karoo Basin),56,206,-28.5,26.5
30,Northern Karoo Basin (Main Karoo Basin),56,207,-28.5,27.5
30,Northern Karoo Basin (Main Karoo Basin),57,205,-27.5,25.5
30,Northern Karoo Basin (Main Karoo Basin),57,206,-27.5,26.5
31,Mississippian-Silurian-Devonian Carbonates (Northern Midwest Aquifer System),125,88,40.5,-91.5
31,Mississippian-Silurian-Devonian Carbonates (Northern Midwest Aquifer System),125,89,40.5,-90.5
31,Mississippian-Silurian-Devonian Carbonates (Northern Midwest Aquifer System),126,86,41.5,-93.5
31,Mississippian-Silurian-Devonian Carbonates (Northern Midwest Aquifer System),126,87,41.5,-92.5
31,Mississippian-Silurian-Devonian Carbonates (Northern Midwest Aquifer System),126,88,41.5,-91.5
31,Mississippian-Silurian-Devonian Carbonates (Northern Midwest Aquifer System),126,89,41.5,-90.5
31,Mississippian-Silurian-Devonian Carbonates (Northern Midwest Aquifer System),126,90,41.5,-89.5
31,Mississippian-Silurian-Devonian Carbonates (Northern Midwest Aquifer System),127,85,42.5,-94.5
31,Mississippian-Silurian-Devonian Carbonates (Northern Midwest Aquifer System),127,86,42.5,-93.5
31,Mississippian-Silurian-Devonian Carbonates (Northern Midwest Aquifer System),127,87,42.5,-92.5
31,Mississippian-Silurian-Devonian Carbonates (Northern Midwest Aquifer System),127,88,42.5,-91.5
32,Staten River Embayment and Central Carpentaria Basin (Great Artesian Basin),67,322,-17.5,142.5
32,Staten River Embayment and Central Carpentaria Basin (Great Artesian Basin),67,323,-17.5,143.5
32,Staten River Embayment and Central Carpentaria Basin (Great Artesian Basin),68,321,-16.5,141.5
32,Staten River Embayment and Central Carpentaria Basin (Great Artesian Basin),68,322,-16.5,142.5
32,Staten River Embayment and Central Carpentaria Basin (Great Artesian Basin),68,323,-16.5,143.5
32,Staten River Embayment and Central Carpentaria Basin (Great Artesian Basin),69,321,-15.5,141.5
32,Staten River Embayment and Central Carpentaria Basin (Great Artesian Basin),69,322,-15.5,142.5
32,Staten River Embayment and Central Carpentaria Basin (Great Artesian Basin),70,322,-14.5,142.5
33,Central Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),98,256,13.5,76.5
33,Central Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),99,256,14.5,76.5
33,Central Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),100,255,15.5,75.5
33,Central Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),100,256,15.5,76.5
33,Central Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),100,257,15.5,77.5
33,Central Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),101,257,16.5,77.5
34,Central Huaihe Plain (Huaihe River Basin),117,294,32.5,114.5
34,Central Huaihe Plain (Huaihe River Basin),117,295,32.5,115.5
34,Central Huaihe Plain (Huaihe River Basin),117,296,32.5,116.5
34,Central Huaihe Plain (Huaihe River Basin),118,294,33.5,114.5
34,Central Huaihe Plain (Huaihe River Basin),118,295,33.5,115.5
34,Central Huaihe Plain (Huaihe River Basin),118,296,33.5,116.5
34,Central Huaihe Plain (Huaihe River Basin),119,295,34.5,115.5
34,Central Huaihe Plain (Huaihe River Basin),119,296,34.5,116.5
34,Central Huaihe Plain (Huaihe River Basin),120,295,35.5,115.5
35,Central Minnesota Surficial and Buried Sand and Gravel Aquifers,130,84,45.5,-95.5
35,Central Minnesota Surficial and Buried Sand and Gravel Aquifers,130,85,45.5,-94.5
35,Central Minnesota Surficial and Buried Sand and Gravel Aquifers,131,84,46.5,-95.5
35,Central Minnesota Surficial and Buried Sand and Gravel Aquifers,131,85,46.5,-94.5
35,Central Minnesota Surficial and Buried Sand and Gravel Aquifers,131,86,46.5,-93.5
35,Central Minnesota Surficial and Buried Sand and Gravel Aquifers,132,84,47.5,-95.5
35,Central Minnesota Surficial and Buried Sand and Gravel Aquifers,132,85,47.5,-94.5
35,Central Minnesota Surficial and Buried Sand and Gravel Aquifers,132,86,47.5,-93.5
35,Central Minnesota Surficial and Buried Sand and Gravel Aquifers,132,87,47.5,-92.5
36,Southern High Plains (High Plains),117,77,32.5,-102.5
36,Southern High Plains (High Plains),117,78,32.5,-101.5
36,Southern High Plains (High Plains),118,76,33.5,-103.5
36,Southern High Plains (High Plains),118,77,33.5,-102.5
36,Southern High Plains (High Plains),118,78,33.5,-101.5
36,Southern High Plains (High Plains),119,76,34.5,-103.5
36,Southern High Plains (High Plains),119,77,34.5,-102.5
36,Southern High Plains (High Plains),119,78,34.5,-101.5
37,Southcentral Karoo Basin (Main Karoo Basin),52,201,-32.5,21.5
37,Southcentral Karoo Basin (Main Karoo Basin),52,202,-32.5,22.5
37,Southcentral Karoo Basin (Main Karoo Basin),52,203,-32.5,23.5
37,Southcentral Karoo Basin (Main Karoo Basin),52,204,-32.5,24.5
37,Southcentral Karoo Basin (Main Karoo Basin),52,205,-32.5,25.5
37,Southcentral Karoo Basin (Main Karoo Basin),52,206,-32.5,26.5
38,Central High Plains (High Plains),121,76,36.5,-103.5
38,Central High Plains (High Plains),121,77,36.5,-102.5
38,Central High Plains (High Plains),121,78,36.5,-101.5
38,Central High Plains (High Plains),121,79,36.5,-100.5
38,Central High Plains (High Plains),122,77,37.5,-102.5
38,Central High Plains (High Plains),122,78,37.5,-101.5
38,Central High Plains (High Plains),122,79,37.5,-100.5
39,Lower Liaohe River Plain (Liaohe River Basin),126,302,41.5,122.5
39,Lower Liaohe River Plain (Liaohe River Basin),126,303,41.5,123.5
39,Lower Liaohe River Plain (Liaohe River Basin),127,301,42.5,121.5
39,Lower Liaohe River Plain (Liaohe River Basin),127,302,42.5,122.5
39,Lower Liaohe River Plain (Liaohe River Basin),127,303,42.5,123.5
39,Lower Liaohe River Plain (Liaohe River Basin),128,303,43.5,123.5
39,Lower Liaohe River Plain (Liaohe River Basin),128,304,43.5,124.5
40,Wadi As-Sirhan Basin,114,218,29.5,38.5
40,Wadi As-Sirhan Basin,114,219,29.5,39.5
40,Wadi As-Sirhan Basin,115,217,30.5,37.5
40,Wadi As-Sirhan Basin,115,218,30.5,38.5
40,Wadi As-Sirhan Basin,115,219,30.5,39.5
40,Wadi As-Sirhan Basin,115,220,30.5,40.5
40,Wadi As-Sirhan Basin,116,216,31.5,36.5
41,Eastern Saq Aquifer (Ram-Saq Aquifer System),109,225,24.5,45.5
41,Eastern Saq Aquifer (Ram-Saq Aquifer System),110,224,25.5,44.5
41,Eastern Saq Aquifer (Ram-Saq Aquifer System),111,223,26.5,43.5
41,Eastern Saq Aquifer (Ram-Saq Aquifer System),111,224,26.5,44.5
41,Eastern Saq Aquifer (Ram-Saq Aquifer System),112,222,27.5,42.5
41,Eastern Saq Aquifer (Ram-Saq Aquifer System),112,223,27.5,43.5
42,Trinity Aquifer System (Edwards-Trinity Aquifer System),115,82,30.5,-97.5
42,Trinity Aquifer System (Edwards-Trinity Aquifer System),116,81,31.5,-98.5
42,Trinity Aquifer System (Edwards-Trinity Aquifer System),116,82,31.5,-97.5
42,Trinity Aquifer System (Edwards-Trinity Aquifer System),117,82,32.5,-97.5
42,Trinity Aquifer System (Edwards-Trinity Aquifer System),117,83,32.5,-96.5
42,Trinity Aquifer System (Edwards-Trinity Aquifer System),118,82,33.5,-97.5
42,Trinity Aquifer System (Edwards-Trinity Aquifer System),118,83,33.5,-96.5
43,Wisconsin Precambrian Aquifer,129,90,44.5,-89.5
43,Wisconsin Precambrian Aquifer,130,87,45.5,-92.5
43,Wisconsin Precambrian Aquifer,130,88,45.5,-91.5
43,Wisconsin Precambrian Aquifer,130,89,45.5,-90.5
43,Wisconsin Precambrian Aquifer,130,90,45.5,-89.5
43,Wisconsin Precambrian Aquifer,130,91,45.5,-88.5
43,Wisconsin Precambrian Aquifer,131,88,46.5,-91.5
43,Wisconsin Precambrian Aquifer,131,89,46.5,-90.5
43,Wisconsin Precambrian Aquifer,131,91,46.5,-88.5
43,Wisconsin Precambrian Aquifer,131,92,46.5,-87.5
44,Lafayette Area (Gulf Coast Regional Aquifer System),115,85,30.5,-94.5
44,Lafayette Area (Gulf Coast Regional Aquifer System),115,86,30.5,-93.5
44,Lafayette Area (Gulf Coast Regional Aquifer System),115,87,30.5,-92.5
44,Lafayette Area (Gulf Coast Regional Aquifer System),116,87,31.5,-92.5
45,Paskapoo-Scollard,136,65,51.5,-114.5
45,Paskapoo-Scollard,136,66,51.5,-113.5
45,Paskapoo-Scollard,137,64,52.5,-115.5
45,Paskapoo-Scollard,137,65,52.5,-114.5
45,Paskapoo-Scollard,137,66,52.5,-113.5
45,Paskapoo-Scollard,138,62,53.5,-117.5
45,Paskapoo-Scollard,138,63,53.5,-116.5
45,Paskapoo-Scollard,138,64,53.5,-115.5
45,Paskapoo-Scollard,139,63,54.5,-116.5
45,Paskapoo-Scollard,139,64,54.5,-115.5
46,Western Surat Basin (Great Artesian Basin),55,327,-29.5,147.5
46,Western Surat Basin (Great Artesian Basin),55,328,-29.5,148.5
46,Western Surat Basin (Great Artesian Basin),56,327,-28.5,147.5
46,Western Surat Basin (Great Artesian Basin),56,328,-28.5,148.5
46,Western Surat Basin (Great Artesian Basin),57,327,-27.5,147.5
46,Western Surat Basin (Great Artesian Basin),58,327,-26.5,147.5
47,Coonamble Embayment (Great Artesian Basin),53,327,-31.5,147.5
47,Coonamble Embayment (Great Artesian Basin),53,328,-31.5,148.5
47,Coonamble Embayment (Great Artesian Basin),54,327,-30.5,147.5
47,Coonamble Embayment (Great Artesian Basin),54,328,-30.5,148.5
47,Coonamble Embayment (Great Artesian Basin),54,329,-30.5,149.5
48,Mimosa Syncline and Eastern Surat Basin (Great Artesian Basin),57,328,-27.5,148.5
48,Mimosa Syncline and Eastern Surat Basin (Great Artesian Basin),57,329,-27.5,149.5
48,Mimosa Syncline and Eastern Surat Basin (Great Artesian Basin),57,330,-27.5,150.5
48,Mimosa Syncline and Eastern Surat Basin (Great Artesian Basin),58,328,-26.5,148.5
48,Mimosa Syncline and Eastern Surat Basin (Great Artesian Basin),58,329,-26.5,149.5
48,Mimosa Syncline and Eastern Surat Basin (Great Artesian Basin),58,330,-26.5,150.5
49,Wuyuer-Shuangyang System (Songnen Plain),129,303,44.5,123.5
49,Wuyuer-Shuangyang System (Songnen Plain),130,303,45.5,123.5
49,Wuyuer-Shuangyang System (Songnen Plain),130,304,45.5,124.5
49,Wuyuer-Shuangyang System (Songnen Plain),130,305,45.5,125.5
49,Wuyuer-Shuangyang System (Songnen Plain),131,304,46.5,124.5
49,Wuyuer-Shuangyang System (Songnen Plain),131,305,46.5,125.5
49,Wuyuer-Shuangyang System (Songnen Plain),132,304,47.5,124.5
50,Powder River Basin (Northern Great Plains),128,74,43.5,-105.5
50,Powder River Basin (Northern Great Plains),128,75,43.5,-104.5
50,Powder River Basin (Northern Great Plains),129,73,44.5,-106.5
50,Powder River Basin (Northern Great Plains),129,74,44.5,-105.5
50,Powder River Basin (Northern Great Plains),130,73,45.5,-106.5
50,Powder River Basin (Northern Great Plains),130,74,45.5,-105.5
51,Central Eucla Basin (Eucla Basin),52,314,-32.5,134.5
51,Central Eucla Basin (Eucla Basin),53,311,-31.5,131.5
51,Central Eucla Basin (Eucla Basin),53,312,-31.5,132.5
51,Central Eucla Basin (Eucla Basin),53,313,-31.5,133.5
51,Central Eucla Basin (Eucla Basin),54,312,-30.5,132.5
52,Rio Grande Delta (Gulf Coast Regional Aquifer System),110,81,25.5,-98.5
52,Rio Grande Delta (Gulf Coast Regional Aquifer System),110,82,25.5,-97.5
52,Rio Grande Delta (Gulf Coast Regional Aquifer System),111,81,26.5,-98.5
52,Rio Grande Delta (Gulf Coast Regional Aquifer System),111,82,26.5,-97.5
52,Rio Grande Delta (Gulf Coast Regional Aquifer System),112,81,27.5,-98.5
52,Rio Grande Delta (Gulf Coast Regional Aquifer System),112,82,27.5,-97.5
53,Michigan Basin,127,95,42.5,-84.5
53,Michigan Basin,128,94,43.5,-85.5
53,Michigan Basin,128,95,43.5,-84.5
53,Michigan Basin,128,96,43.5,-83.5
53,Michigan Basin,129,94,44.5,-85.5
53,Michigan Basin,129,95,44.5,-84.5
54,Southern Piedmont Upland (Piedmont Plateau),118,94,33.5,-85.5
54,Southern Piedmont Upland (Piedmont Plateau),118,95,33.5,-84.5
54,Southern Piedmont Upland (Piedmont Plateau),118,96,33.5,-83.5
54,Southern Piedmont Upland (Piedmont Plateau),118,97,33.5,-82.5
54,Southern Piedmont Upland (Piedmont Plateau),119,96,34.5,-83.5
55,Eastern Huaihe Plain (Huaihe River Basin),118,297,33.5,117.5
55,Eastern Huaihe Plain (Huaihe River Basin),118,298,33.5,118.5
55,Eastern Huaihe Plain (Huaihe River Basin),119,297,34.5,117.5
55,Eastern Huaihe Plain (Huaihe River Basin),120,296,35.5,116.5
55,Eastern Huaihe Plain (Huaihe River Basin),120,297,35.5,117.5
55,Eastern Huaihe Plain (Huaihe River Basin),120,298,35.5,118.5
