Study_area,n_recipes,recipe_median,recipe_iqr,recipe_p05,recipe_p95,recipe_range,sd_total,sd_nonfootprint,sd_footprint,iqr_canon_nf,dominance_R,area_km2,resolution_ratio,tier,n_wells,continent,trend_cat,anchor
Northcentral Piedmont Upland (Piedmont Plateau),1920,-0.0653204552739777,0.484233913102896,-0.712712963828244,0.481615196906039,1.73540175788746,0.356520132157974,0.30903334267524,0.186685495378383,0.433864631846927,7.41320480807801,24072,0.218836363636364,tier2,76,N America,stable,other (new)
Osage Plains (Osage Cuestas Aquifer System),1920,0.119925156275778,0.454522967838688,-0.55915592153087,0.597259171025547,1.87860650532217,0.345922841400489,0.309161276838951,0.169990370004156,0.435685498404602,3.79005524740342,23975,0.217954545454545,tier2,2,N America,stable,other (new)
Eastern Pilbara Granite-Greenstone Terrane (Pilbara Craton),1920,-0.345303163548573,0.264238944628599,-0.789813937544489,-0.0985515930749467,0.952443488675564,0.20342535402112,0.104998312889555,0.181138120158118,0.185164093932833,0.765237543476573,23972,0.217927272727273,tier2,1,Oceania,stable,other (new)
Malwa Plateau Gneiss Complex (Malwa Plateau),1920,-0.782644090626832,0.267056635989165,-1.06424719351981,-0.490298285304575,0.963144418837997,0.178046503938371,0.114742065308176,0.147014620306347,0.161634284463831,0.341223602385186,23958,0.2178,tier2,60,S Asia,shallowing,other (new)
Bluffton Till Plain (Central Lowland Till Plain),1920,-0.0485579722949124,0.503522630297566,-0.620680742335193,0.536311519655755,1.76231073308901,0.350784475823948,0.273687199248207,0.227544517347648,0.372746814137824,10.3695151691975,23952,0.217745454545455,tier2,26,N America,stable,other (new)
Vidalia Upland (Floridan Aquifer System),1920,0.225020350967296,0.417953162872467,-0.365022035352385,0.593102909773763,1.40846941622811,0.294321430766792,0.270333951400424,0.134145294935824,0.353844896145517,1.85740161312437,23831,0.216645454545455,tier2,55,N America,stable,other (new)
Northern Paris Basin (Paris Basin),1920,-0.13578728862914,0.295119673803811,-0.471848778167314,0.205976366846408,1.16209904037699,0.212971311771878,0.187031030593436,0.116947785351385,0.304503134073545,2.17339691206175,23814,0.216490909090909,tier2,116,Europe,stable,other (new)
Southern Valley and Ridge (Valley and Ridge Aquifer System),1920,0.127984026630049,0.387041763391997,-0.445475936087922,0.450987322838262,1.17189949439324,0.266533925177689,0.264525880215959,0.0515045577270968,0.345372997484378,3.02414116498132,23782,0.2162,tier2,11,N America,stable,other (new)
Barind Tract and Central Floodplains (Bengal Basin),1920,-0.693839733110039,0.29202826203458,-1.15340309694197,-0.369083548840514,1.15363179108172,0.228872972435327,0.105828130810187,0.212559164081341,0.130936419928078,0.420887199304087,23481,0.213463636363636,tier2,135,S Asia,deepening,other (new)
Northeastern Judith River (Bearpaw-Judith River Aquifer System),1920,0.00957119180174459,0.463654753426488,-0.540218190851232,0.563639149557905,1.87182883798428,0.343573380164679,0.219805335200056,0.274301822575665,0.309275985979823,48.4427397371741,23407,0.212790909090909,tier2,6,N America,stable,other (new)
Great Plains Dakota Aquifer,1920,-0.21237511289403,0.508251892335651,-0.907771536731001,0.298936666992803,1.77184280845107,0.368969646747147,0.311301500164364,0.209110562844461,0.476151103113247,2.39318009257165,23221,0.2111,tier2,31,N America,stable,other (new)
Western Armorican Massif (Armorican Massif),1920,-0.0766621163897959,0.32033460451583,-0.459553112480624,0.287697448378738,1.23178433095241,0.222339770081961,0.199515220448763,0.109627935548234,0.270449837473063,4.17852545169844,23180,0.210727272727273,tier2,42,Europe,stable,other (new)
Southeastern Allegheny Plateau (Appalachian Plateaus),1920,-0.104611267048652,0.444075197485672,-0.727250470192658,0.338607550057664,1.53937622399025,0.319837806716569,0.27709503106007,0.16785816343596,0.387267818340095,4.24500352604604,23152,0.210472727272727,tier2,6,N America,stable,other (new)
Western Riverine Plains (Murray Basin),1920,0.190141030442266,0.235181266473037,-0.0562708186753829,0.432025486990263,0.605736207873531,0.149829780989563,0.129850783558167,0.0874658901068633,0.23431208775181,1.23687804744724,23144,0.2104,tier2,144,Oceania,stable,other (new)
Southern Deccan Basalt Plateau (Deccan Plateau),1920,0.528419070444905,0.19482571951708,0.319516828044083,0.745823002179644,0.668006164864907,0.130779910109173,0.0808069495182254,0.109535208925491,0.128394743416832,0.368695473751629,23112,0.210109090909091,tier2,78,S Asia,deepening,other (new)
Eastern Vindhyan Basin,1920,0.0362608391480634,0.526051790396018,-0.370723325255814,0.55896511368341,1.24719816721731,0.305806739807181,0.107129838329227,0.296786356874126,0.137539902989093,14.5074356456009,23103,0.210027272727273,tier2,84,S Asia,stable,other (new)
Catahoula Area (Gulf Coast Regional Aquifer System),1920,0.180408254262433,0.342608777927547,-0.36775209237869,0.459910918867295,1.09988499793481,0.252261543966896,0.2486247046702,0.0715649609451076,0.332608171851962,1.89907484736905,23047,0.209518181818182,tier2,36,N America,stable,other (new)
Milk River,1920,0.0457654108101253,0.369886142644335,-0.332887249849477,0.56759640166392,1.3088343342506,0.264829435387618,0.25572910863892,0.0969064754086237,0.342538902039852,8.08222052630411,22986,0.208963636363636,tier2,9,N America,stable,other (new)
Shawnee Hills (Interior Low Plateaus),1920,0.100477597846299,0.421482986385541,-0.520254469621324,0.457314306280431,1.36858513544579,0.295081093145483,0.284752525475433,0.0900745140853827,0.371884868282824,4.19479561036366,22911,0.208281818181818,tier2,37,N America,stable,other (new)
Sea Island (Floridan Aquifer System),1920,0.273095484564958,0.419073996747316,-0.311650251596365,0.681311291733077,1.52315335762338,0.30281275636923,0.261970079323273,0.164362976442428,0.361168466941854,1.53453286646208,22877,0.207972727272727,tier2,244,N America,stable,other (new)
Missionary Plains Syncline and Mereenie Anticline (Amadeus Basin),1920,-0.285182975737581,0.358247033021302,-0.689185486578517,0.0218869712753479,0.959059043160369,0.221381450983244,0.111100080399869,0.198564862277173,0.197197554836078,1.25620062731568,22819,0.207445454545455,tier2,14,Oceania,deepening,other (new)
Flint Hills Upland (Osage Cuestas Aquifer System),1920,-0.0096450416346667,0.426354839053261,-0.676242817594215,0.377040505338996,1.40558335117996,0.318367510127207,0.305042966957842,0.103055954105248,0.447858526918011,44.2045618051907,22649,0.2059,tier2,21,N America,stable,other (new)
Northwestern Malwa Plateau (Malwa Plateau),1920,0.224857418799036,1.33863880134392,-0.398520572355662,2.04951512960527,3.00076172547684,0.841187897376002,0.101188932169907,0.857220218670655,0.136555530283802,5.95327834186478,22557,0.205063636363636,tier2,79,S Asia,stable,other (new)
Sundarbans and Southern Delta (Bengal Basin),1920,-0.095302190236946,0.128881986431572,-0.254180548793028,0.0719367731451163,0.698992486629888,0.102601624353354,0.0727535825625408,0.0834993290687369,0.0828758234085191,1.35235072888816,22556,0.205054545454545,tier2,4,S Asia,stable,other (new)
Transboundary Judith River Aquifer (Bearpaw-Judith River Aquifer System),1920,0.244524048749842,0.435797458928049,-0.252867640583383,0.732892961137437,1.46664371553817,0.298979244417225,0.278370860813629,0.117131602244694,0.389962335723392,1.78222739708472,22275,0.2025,tier2,5,N America,stable,other (new)
Middle Chao Phraya Basin,1920,-0.351812459537909,0.390782473938337,-0.901464753541416,0.00851104709373524,1.16996872118694,0.268420713249929,0.102389012632131,0.260616859095279,0.114150556320811,1.11076928444096,22178,0.201618181818182,tier2,47,E Asia,deepening,other (new)
Northern Mallee (Murray Basin),1920,0.0144082428387808,0.233646877224441,-0.173823120691952,0.218110865306352,0.5996879168499,0.134306319962148,0.133135717186124,0.036142182404692,0.216387569672566,16.2161951210014,21895,0.199045454545455,tier2,1,Oceania,stable,other (new)
Alabama Coastal Lowlands (Gulf Coast Regional Aquifer System),1920,0.166185551391624,0.397681239191839,-0.376874597324031,0.450898856949971,1.19998743198558,0.257120118418669,0.251177228755998,0.0822232285449129,0.326786606406617,2.3929952746294,21894,0.199036363636364,tier2,2,N America,stable,other (new)
Pecos Valley,1920,-0.839338662866549,0.34665252773071,-1.34728052166495,-0.308534402844613,1.35806274644842,0.293121878121846,0.220145173643834,0.201416418514783,0.274098477579293,0.413006743364837,21799,0.198172727272727,tier2,170,N America,stable,other (new)
Eastern Deccan Basalt Plateau (Deccan Plateau),1920,0.723498523422999,0.288213549650523,0.362209190125514,0.995125044066987,0.874686529023198,0.192341061420168,0.0953023016848366,0.174664315949038,0.141333584933437,0.39836093691931,21575,0.196136363636364,tier2,48,S Asia,stable,other (new)
Lachlan Alluvium,1920,0.351772500280997,0.346497485441467,0.0295147410357096,0.794473459139527,0.971575863353975,0.231463639348534,0.122367500735284,0.204040859880092,0.232183187386758,0.985004470686833,21569,0.196081818181818,tier2,249,Oceania,deepening,other (new)
Devonian and Overlying Unconsolidated Aquifers (Southern Ontario Paleozoic Aquifer System),1920,0.557887027685607,0.566328851911682,-0.00380963326268123,1.26247471867767,1.83378718001005,0.381278119592203,0.344512417908252,0.172308358252943,0.477377769338122,1.01513178082146,21440,0.194909090909091,tier2,70,N America,stable,other (new)
Nanyang Basin,1920,0.0774538837080081,0.259392636039564,-0.167730202521246,0.53603800610602,1.4264232763669,0.225822900929499,0.175145115164658,0.189661129962751,0.174221497209694,3.34899457098166,21139,0.192172727272727,tier2,14,E Asia,deepening,other (new)
Newcastle Till Plain (Central Lowland Till Plain),1920,-0.0817069261428778,0.523589560946855,-0.786810153468699,0.451547535719639,1.77153774433855,0.375349692272579,0.280789142952631,0.25807582241754,0.41694845540429,6.40814170430636,20988,0.1908,tier2,144,N America,stable,other (new)
Southern Mekong Delta (Mekong Delta),1920,-0.217282170606987,0.214740760851593,-0.55789104507119,-0.00265604279418301,1.02646454393366,0.16969766901834,0.104141597940874,0.155706347980593,0.0946051014433035,0.988303643376286,20929,0.190263636363636,tier2,8,Other,stable,other (new)
Northern Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),1920,0.312973057940391,0.379636590916773,-0.064583984285401,0.806228075435936,1.32386985760472,0.26349136211032,0.244240155846579,0.108427201832515,0.305313977853209,1.21300086791841,20460,0.186,tier2,80,N America,stable,other (new)
Wimmera Plain (Murray Basin),1920,0.0243948223893581,0.242258218993394,-0.147948267754413,0.236003779764884,0.575889812815301,0.135246568353307,0.132870499844713,0.0422540243555755,0.23597952525604,9.93072280366655,20408,0.185527272727273,tier2,345,Oceania,stable,other (new)
Ghaap Plateau Dolomite Aquifer System,1920,0.139747033074988,0.151674634037612,-0.0642190566015518,0.398548262236479,0.94445048248674,0.136106598957233,0.121208992090083,0.105386209484975,0.128834490799893,1.08535137169048,20319,0.184718181818182,tier2,56,Africa,stable,other (new)
Bighorn Basin,1920,0.0596912261930655,0.535642124356205,-0.628553423294318,0.525691437049974,1.89239537888134,0.369287202593089,0.291192808613895,0.235678426086623,0.384143720241499,8.97354868576032,20257,0.184154545454545,tier2,3,N America,stable,other (new)
Northern San Juan Basin,1920,-0.465127952825594,0.352315220238878,-1.03119953860295,0.0759209969919611,1.5108080257336,0.307585687416073,0.254909379738422,0.198235755375387,0.322189935926355,0.757458712379264,20120,0.182909090909091,tier2,15,N America,stable,other (new)
Southwestern Bengal Basin (Bengal Basin),1920,-0.132323456723776,0.152658492528435,-0.281184471496974,0.0703251704672892,0.703390854860085,0.111820332771348,0.0823357769375865,0.0826819092525592,0.112948516290795,1.15367672752918,20073,0.182481818181818,tier2,3,S Asia,stable,other (new)
Central Carrizo-Wilcox (Carrizo-Wilcox),1920,-0.308834189720395,0.415766101879332,-0.839003288803604,0.0696921595533668,1.38428179673783,0.281574043548469,0.21993049461971,0.183644547107138,0.334388565017824,1.34624376354104,19641,0.178554545454545,tier2,313,N America,stable,other (new)
Northern Pitted Karst Plain (Yucatan Peninsula),1920,0.144550135190158,0.27780165031399,-0.242785398604214,0.443322173492206,1.06965861652876,0.205437918805825,0.182782867860027,0.112196597548,0.205684606635001,1.92183597717525,19270,0.175181818181818,tier2,4,N America,stable,other (new)
New Brunswick Carboniferous Basin (Maritimes Basin),1920,0.396910634595981,0.679247939200608,-0.448461109273241,1.17456996172605,2.18858849702587,0.48626415052783,0.387339522411985,0.304978090937828,0.645686858145231,1.71133721295228,19211,0.174645454545455,tier2,4,N America,stable,other (new)
Madhupur Tract and Eastern Floodplains (Bengal Basin),1920,-0.617897098667353,0.263827356163982,-1.05897347218876,-0.326073774115229,1.11694016468065,0.212859341269636,0.111598248723573,0.194436238750221,0.117512254726821,0.426976201592451,19207,0.174609090909091,tier2,70,S Asia,stable,other (new)
Southwestern Allegheny Plateau (Appalachian Plateaus),1920,-0.157405477582506,0.48792651433281,-0.81975850458652,0.378114697574384,1.7395099299069,0.359985500902001,0.275343712915229,0.240681542213659,0.3928513841254,3.09980644782237,19131,0.173918181818182,tier2,28,N America,stable,other (new)
Black Hills Uplift,1920,0.48879640738389,0.526264548285637,-0.335099353985615,0.869512580169175,1.65355058198027,0.369993266251881,0.349804512697652,0.13426447275979,0.42637098897976,1.07665387947977,18954,0.172309090909091,tier2,23,N America,stable,other (new)
Central Pilbara Granite-Greenstone Terrane (Pilbara Craton),1920,-0.364968328341548,0.307681772875172,-0.964946826865179,-0.104686062518315,1.27669369317818,0.259603459567747,0.11944910893439,0.24392243467542,0.18546833480396,0.843036913020118,18871,0.171554545454545,tier2,2,Oceania,deepening,other (new)
Northwestern Deccan Basalt Plateau (Deccan Plateau),1920,0.851690148643577,0.610378105734594,0.219167212394134,1.31829612532722,1.39798908388982,0.348907790023717,0.0988175078367791,0.344040948230749,0.139038230874388,0.716666861424541,18659,0.169627272727273,tier2,4,S Asia,stable,other (new)
Dougherty Plain and Marianna Lowlands (Floridan Aquifer System),1920,0.221022453268593,0.366747487692511,-0.376820927499789,0.487681822266799,1.20443028355806,0.266898497338803,0.25867306208088,0.0786086311987225,0.328999498028755,1.65932230987785,18608,0.169163636363636,tier2,246,N America,stable,other (new)
Lower Coastal Plain (Floridan Aquifer System),1920,0.237229453559597,0.4457343615465,-0.381011601663353,0.629226278099171,1.52160878504658,0.309045341227084,0.27089185691187,0.161292379892605,0.369686184530523,1.8789166136764,18560,0.168727272727273,tier2,47,N America,stable,other (new)
Lannemezan Plateau (Aquitaine Basin),1920,-0.10037237648837,0.275212670558788,-0.405631683855978,0.219537618001973,1.04586534527948,0.191535279841147,0.173844431190789,0.0902113023586702,0.261768556635009,2.74191645338472,18348,0.1668,tier2,94,Europe,stable,other (new)
Springbok Flats Karoo Basin,1920,-0.0184160581077741,0.134204125773676,-0.190930517100522,0.1559289667748,0.582653618806631,0.104109530124535,0.0727409618799611,0.0844684926059687,0.102407385154706,7.28734265434487,18345,0.166772727272727,tier2,19,Africa,stable,other (new)
Southcentral Valley and Ridge (Valley and Ridge Aquifer System),1920,0.0847101737265817,0.406925939849664,-0.525366307799698,0.474135043480166,1.41228729402738,0.294997246150722,0.273779588625182,0.117526167222263,0.387658573469651,4.80374342240278,18344,0.166763636363636,tier2,1,N America,shallowing,other (new)
Northcentral Piedmont Plain (North China Plain),1920,-0.704660016171799,0.451186734980658,-1.11764274759668,-0.187073778416788,1.28767536352147,0.286751180460901,0.120607631463462,0.268114515321541,0.178399649868183,0.640289962004395,18327,0.166609090909091,tier2,23,E Asia,rapidly deepening,other (new)
North-central High Plains (High Plains),1920,-0.540288421339857,0.682966409977409,-1.38100227945416,0.160859213347494,2.26455353948515,0.467243926072501,0.305514518635882,0.367227787877409,0.444201407099403,1.26407745012141,18173,0.165209090909091,tier2,221,N America,deepening,HP
Great Bend Prairie (High Plains),1920,-0.469504597008362,0.685953519588816,-1.32023819405559,0.201178142406447,2.22104114844923,0.463140955698221,0.306016689146196,0.361139262828624,0.463322464181077,1.46101555545919,18167,0.165154545454545,tier2,358,N America,stable,HP
Delmarva Peninsula (North Atlantic Coastal Plain),1920,0.00946668382322355,0.497719095123749,-0.675499524037753,0.475321691992179,1.67128575224625,0.353299706706789,0.318428188876886,0.167314583606616,0.432079911679502,52.5758654686185,18153,0.165027272727273,tier2,294,N America,stable,other (new)
Denver Basin,1920,-0.0874601984136884,0.45770025865913,-0.750670876160123,0.412900507661316,2.02188461760169,0.353454738781173,0.304513684638214,0.2039263000024,0.37490343731357,5.23324057069021,18104,0.164581818181818,tier2,185,N America,stable,other (new)
Eastern Second Songhuajiang System (Songnen Plain),1920,0.444762160742099,0.392885002166928,0.158081506064692,0.958085189424292,1.13351772603261,0.250385051235645,0.1293473018833,0.222738274454799,0.170041319012317,0.883359774831986,18076,0.164327272727273,tier2,4,E Asia,stable,other (new)
Western Bengal Basin (Bengal Basin),1920,-0.432943801514614,0.157061052684974,-0.699953076973494,-0.207501056109739,0.796535305669438,0.139821299883916,0.100730079599411,0.103260346897637,0.126181633251878,0.362774688390294,18026,0.163872727272727,tier2,119,S Asia,deepening,other (new)
Eastern Otway Basin (Otway Basin),1920,0.00991296962382477,0.25086612609223,-0.192024293284342,0.24580829103629,0.680035148490358,0.146803015144457,0.14231417067454,0.0540088960102945,0.24755967075561,25.3068591564429,17980,0.163454545454545,tier2,304,Oceania,stable,other (new)
Western Allegheny Plateau (Appalachian Plateaus),1920,-0.0830587279556995,0.513937491130189,-0.642406190428845,0.543121969001455,1.75864489829193,0.361309087716793,0.289013600080958,0.226640967303326,0.406017504064924,6.18763980354123,17977,0.163427272727273,tier2,24,N America,stable,other (new)
Laizhou Coastal Plain,1920,-0.348203582165406,0.247785284377064,-0.641507666433218,-0.0387007416025831,0.828667606135029,0.177144042880483,0.126027429672398,0.13791544712141,0.149868417010977,0.711610382742586,17871,0.162463636363636,tier2,10,E Asia,stable,other (new)
Central Coromandel Fractured Charnockite and Gneiss Aquifers (Coromandel Coastal Plain),1920,0.0730170672215846,0.122029924715714,-0.0584260115031147,0.230144419738047,0.497199532146837,0.0888693581354565,0.075941863478146,0.0504888566268199,0.115904455571578,1.67125206967558,17492,0.159018181818182,tier2,110,S Asia,deepening,other (new)
Intermediate Aquifer (Floridan Aquifer System),1920,0.241811729875531,0.406371499574212,-0.345622225116014,0.688430594376465,1.54721507282622,0.298497334612731,0.266191966847493,0.162315299625036,0.334015421676349,1.68052848297883,17405,0.158227272727273,tier2,388,N America,stable,other (new)
Malm Valangnian Aquifer,1920,-0.502609192703455,0.239614595073229,-0.776711106284262,-0.246704529348231,0.980730488813599,0.171879783459186,0.131323188697426,0.117914729458979,0.211456415236038,0.4767413699387,17275,0.157045454545455,tier2,16,Europe,stable,other (new)
Southwestern Khorat Plateau (Khorat Plateau Aquifer System),1920,-0.303625587568337,0.257956460119497,-0.571074981944997,0.0167609997254965,0.871140830764533,0.174258736006396,0.101142232702234,0.152260113400566,0.155471110777534,0.84958735587935,17185,0.156227272727273,tier2,2,Other,deepening,other (new)
Western Cambay Basin (Cambay Basin),1920,0.0362928470746773,0.306170271037332,-0.278359492356055,0.441881011828533,1.21106821094591,0.219428500412618,0.105161434117649,0.202890057226408,0.150600854807902,8.43610506520325,17184,0.156218181818182,tier2,47,S Asia,stable,other (new)
Western Pilbara Granite-Greenstone Terrane (Pilbara Craton),1920,-0.334028302427851,0.278178493748133,-0.779583629862199,-0.077757281182969,1.03652745031349,0.210206929695631,0.108343443483022,0.187491137208347,0.181170944760938,0.832799172184575,16960,0.154181818181818,tier2,9,Oceania,stable,other (new)
Mississippi Delta (Gulf Coast Regional Aquifer System),1920,0.248984215039585,0.337011721974299,-0.318929451968009,0.722889770590383,1.44262311075933,0.295409571799512,0.242911619586537,0.181608721995743,0.300320591796679,1.35354653675824,16784,0.152581818181818,tier2,4,N America,stable,other (new)
Central Cambay Basin (Cambay Basin),1920,-0.0423808865763603,0.293543731085139,-0.415302902458098,0.322139134037949,1.33443700475358,0.222614947138735,0.104765673199156,0.204494590742181,0.154000214870945,6.92632351039288,16772,0.152472727272727,tier2,97,S Asia,stable,other (new)
Eastern Duero Basin (Duero Basin),1920,-0.259377064789232,0.296011701167481,-0.638120987491552,0.0750806979296663,1.25491326344194,0.216223209385301,0.169526752589857,0.142034963724245,0.238753979296652,1.14124084721222,16257,0.147790909090909,tier2,63,Europe,stable,other (new)
Eastern Pennyroyal Plateau (Interior Low Plateaus),1920,0.0628923946021055,0.403595098501599,-0.555434803579095,0.432396965502498,1.38723610047776,0.295475643906991,0.279402939596515,0.104710263677326,0.367111701110665,6.41723217974096,16219,0.147445454545455,tier2,31,N America,stable,other (new)
Gunnedah Basin and Liverpool Plains,1920,0.279048604191909,0.248303042075018,0.0456134109588504,0.554685842438942,0.790148051449947,0.15985779719337,0.117165420614746,0.115310093968354,0.222400337944671,0.889820046920046,16086,0.146236363636364,tier2,649,Oceania,stable,other (new)
Northern Piedmont Upland (Piedmont Plateau),1920,0.00979171920166036,0.492128056347654,-0.577252644318748,0.559358679365812,1.69548860500731,0.350562476583158,0.302530255840614,0.192687858529935,0.43990616484593,50.2596169490037,15989,0.145354545454545,tier2,261,N America,stable,other (new)
Lower Athabasca (Lower Athabasca Basin),1920,-0.354866701777795,1.36536530896131,-1.0203958567036,1.73794468078916,3.44800070723338,0.950545091970795,0.932951435920005,0.218023689254931,1.06004882146723,3.84754416833467,15814,0.143763636363636,tier2,12,N America,stable,other (new)
Southern Nuomin-Taoer System (Songnen Plain),1920,0.527976674562989,0.444801810962362,0.221833870140782,1.18864273751019,1.42908503390662,0.305874162220858,0.132034430749488,0.285907720655438,0.174239079170369,0.84246488981834,15583,0.141663636363636,tier2,9,E Asia,stable,other (new)
Umatilla Basin and Horse Heaven Hills (Columbia Plateau Regional Aquifer System),1920,-0.208826555113574,0.393899210843943,-0.731513096335994,0.109032246259863,1.35094281152881,0.266279408574061,0.24809301494384,0.104719241776346,0.351353131317962,1.88625058067789,15408,0.140072727272727,tier2,16,N America,stable,other (new)
Palouse Slope (Columbia Plateau Regional Aquifer System),1920,-0.317614482237455,0.413289024595603,-0.737231635926253,0.160947690301183,1.34550931446019,0.282288469306126,0.254688564952177,0.130954602755603,0.411632826480574,1.30122852611809,15260,0.138727272727273,tier2,3,N America,stable,other (new)
Letaba Lowveld,1920,-0.24965464173284,0.129194797365321,-0.417452168455661,-0.09964636936089,0.523188097016059,0.0949399875481819,0.0716495129625911,0.0781212459584284,0.0977471916048386,0.517494072886394,15251,0.138645454545455,tier2,16,Africa,deepening,other (new)
Landes Plain (Aquitaine Basin),1920,-0.0550634076333953,0.300586973702077,-0.390771695875708,0.342526073700836,1.26293271182601,0.22417805763163,0.182982548870812,0.140451073235377,0.237428684820348,5.45892429512071,15042,0.136745454545455,tier2,381,Europe,stable,other (new)
Transboundary Odanah Shale,1920,-0.204075643926028,0.808310281075085,-1.35623308336016,0.639120444364871,2.7495119782942,0.586660524554613,0.460342004372398,0.376526156933164,0.564758541849333,3.96083660707731,14918,0.135618181818182,tier2,32,N America,stable,other (new)
Northern Hirri Basin (Chhattisgarh Basin),1920,0.199137662390674,0.332334539742601,-0.108248950746802,0.597319916484736,1.29171535894661,0.228761729603318,0.1098389907813,0.211600276659324,0.144041836114667,1.66886833837899,14830,0.134818181818182,tier2,82,S Asia,stable,other (new)
Western Second Songhuajiang System (Songnen Plain),1920,0.379808253603937,0.348465460604303,0.104858208887264,0.911113860333722,1.25752205651506,0.25041000184747,0.135367789993954,0.223094995300648,0.185862759532761,0.917477325197049,14776,0.134327272727273,tier2,3,E Asia,rapidly deepening,other (new)
Tifton Upland (Floridan Aquifer System),1920,0.23631715913206,0.384128085845438,-0.323821599845958,0.550314216414408,1.40703169477674,0.274621776748323,0.258595965818958,0.10669424339061,0.354256735444471,1.62547691101338,14658,0.133254545454545,tier2,76,N America,stable,other (new)
South-central High Plains (High Plains),1920,-1.01874331780405,1.3050830391717,-2.53480904345152,-0.143438638350564,3.09833559375078,0.77780161239014,0.265385949311461,0.750703125291724,0.370758753301953,1.28107150875342,14464,0.131490909090909,tier2,982,N America,stable,HP
Northern Khorat Plateau (Khorat Plateau Aquifer System),1920,-0.127476283706611,0.209986854019313,-0.345381106685415,0.160502635784381,0.790509746909558,0.147069805093868,0.10340833225544,0.114939754683344,0.146879108803368,1.64726212526404,14425,0.131136363636364,tier2,15,E Asia,stable,other (new)
Hill Country (Edwards-Trinity Aquifer System),1920,-0.524733117562595,0.438554940632797,-1.07345056304281,-0.0398589284559737,1.5747098267684,0.308831703556657,0.208738816403278,0.23628458492254,0.268606803922152,0.835767604434616,14375,0.130681818181818,tier2,365,N America,deepening,other (new)
Northern St. Lawrence Lowlands (St. Lawrence Lowlands),1920,0.830570275231117,0.614551680711789,-0.211423849048693,1.31180920520654,2.10921448260482,0.472687376042198,0.440916451008936,0.181704127293046,0.498363129479075,0.739915331716851,14318,0.130163636363636,tier2,27,N America,stable,other (new)
Chicxulub Sedimentary Basin (Yucatan Peninsula),1920,0.164396011139415,0.263995194560161,-0.236291705051169,0.453913344017164,1.04553897259484,0.201436011169092,0.179673163534227,0.1048117174801,0.208326156994688,1.60584914883538,14250,0.129545454545455,tier2,10,N America,stable,other (new)
West Jutland Quaternary and Tertiary Sand Aquifer System,1920,0.391870921215748,0.29819072991353,0.0568917365967985,0.761978600189407,1.11850719843412,0.21612436933727,0.187397004345215,0.113785881776579,0.270684980856384,0.760941202241843,14018,0.127436363636364,tier2,180,Europe,stable,other (new)
South Platte Basin,1920,0.120422367825412,0.495885579835383,-0.5771852552596,0.708667457459594,2.30694017552876,0.399645585400211,0.32021318821818,0.257051114379103,0.426000801471577,4.11788597741506,13779,0.125263636363636,tier2,15,N America,stable,other (new)
North Rewa Basin (Son-Mahandai Valley Basins),1920,0.095930103422581,0.348331923767983,-0.272713136077454,0.427988758253927,1.00981871724057,0.217780799052413,0.124738571443357,0.195934283671339,0.129415581729146,3.63110130543224,13718,0.124709090909091,tier2,38,S Asia,stable,other (new)
Southern Coromandel Fractured Charnockite and Gneiss Aquifers (Coromandel Coastal Plain),1920,0.0759148569147118,0.12461966508906,-0.163839183439471,0.222930086268833,0.708288093662123,0.111404081031397,0.0695985518485001,0.097278912594677,0.0681944129182735,1.64157149408932,13538,0.123072727272727,tier2,92,S Asia,deepening,other (new)
Chaj Doab (Indus Basin),1920,-1.24475014707544,0.381363967378098,-1.64723914373108,-0.443240004533657,1.6550491990012,0.353934349839343,0.12566785471187,0.342689339660782,0.165065320197317,0.306377925139529,13536,0.123054545454545,tier2,254,S Asia,stable,other (new)
Rush Springs Aquifer,1920,-0.709690354144403,0.741272855532145,-1.63672211587784,-0.0393067628350405,2.48596311374613,0.493702781644856,0.27901624174885,0.422759716327074,0.394757381133502,1.04450180448883,13372,0.121563636363636,tier2,68,N America,stable,other (new)
Silurian and Overlying Unconsolidated Aquifers (Southern Ontario Paleozoic Aquifer System),1920,0.480604697968139,0.665458604855853,-0.481835310313185,0.994935602738244,2.12267698606015,0.459920514805102,0.421159969374048,0.197196451262528,0.56833767750441,1.38462775680143,13360,0.121454545454545,tier2,69,N America,stable,other (new)
Bangkok Basin (Lower Chao Phraya Basin),1920,-0.555738426351365,0.389055291105458,-0.86507570337405,-0.0996878753008643,1.05177746934691,0.239587546459653,0.122001540939768,0.226577525371899,0.126288494434138,0.700069084046886,13316,0.121054545454545,tier2,72,Other,shallowing,other (new)
Gypsum Hills,1920,-0.747661131310711,1.04042065323663,-1.99076717523836,0.002102433485381,2.76571255760503,0.639050043691129,0.274581582978807,0.593831583550711,0.399254904470154,1.39156712802856,13266,0.1206,tier2,10,N America,stable,other (new)
Clarence-Moreton Basin and Cecil Plains (Great Artesian Basin),1920,0.223389811008233,0.223338029534468,0.00602848123648774,0.465997906622774,0.700637111871716,0.147386006209405,0.10877582414239,0.104536366497839,0.207850102701433,0.999768201273231,13238,0.120345454545455,tier2,488,Oceania,stable,other (new)
Hetao Basin,1920,-0.348682395156122,0.246323666689343,-0.596246059245716,-0.0350111616082404,0.939400150624754,0.173114260362108,0.129230546049406,0.125023194697802,0.165814927419198,0.70644136357688,13190,0.119909090909091,tier2,1,E Asia,stable,other (new)
