centre,aquifer_idx,Study_area,n_cells,n_recipes,aquifer_median_trend_cmyr,aquifer_iqr_trend_cmyr,dominance_R,sign_agree_frac,recipe_mean_trend_cmyr,frac_below_-0.5,frac_below_-1.0,frac_below_-1.5,frac_below_-2.0
GFZ,35,Central Minnesota Surficial and Buried Sand and Gravel Aquifers,38,640,-0.313394721483588,0.902614443497397,2.88012012207636,0.713322368421053,-0.410679284380485,0.428125,0.1421875,0.025,0
GFZ,36,Southern High Plains (High Plains),30,640,-1.08297805921412,0.735199678559009,0.678868488889351,1,-1.17138639240545,0.8875,0.58125,0.28125,0.0625
GFZ,37,Southcentral Karoo Basin (Main Karoo Basin),27,640,0.0854653234158977,0.143410110950001,1.67799178916259,0.797627314814815,0.0782375162481387,0,0,0,0
GFZ,38,Central High Plains (High Plains),28,640,-0.989094354879329,1.18005850998938,1.19306970479409,0.979241071428571,-1.14535317202216,0.775,0.5,0.33125,0.1875
GFZ,39,Lower Liaohe River Plain (Liaohe River Basin),29,640,0.0429131736741996,0.248968621880435,5.80168280655786,0.680603448275862,0.0407308468062271,0,0,0,0
GFZ,40,Wadi As-Sirhan Basin,25,640,-1.01634800217816,0.480088756715769,0.472366508013869,1,-1.13510670681096,1,0.5390625,0.2,0.025
GFZ,41,Eastern Saq Aquifer (Ram-Saq Aquifer System),25,640,-0.864857339673522,0.837729153320996,0.968632761603472,1,-1.06892653565534,0.8421875,0.4375,0.28125,0.1
GFZ,42,Trinity Aquifer System (Edwards-Trinity Aquifer System),25,640,-0.354065640670996,0.398595588131268,1.12576749151904,0.8903125,-0.364598451943387,0.2453125,0,0,0
GFZ,43,Wisconsin Precambrian Aquifer,29,640,0.451428773494612,0.498972255599168,1.10531779296324,0.920043103448276,0.454890659220023,0,0,0,0
GFZ,44,Lafayette Area (Gulf Coast Regional Aquifer System),26,640,0.0800494977368255,0.338655206666573,4.2305725362569,0.660516826923077,0.0601444620765932,0.0234375,0,0,0
GFZ,45,Paskapoo-Scollard,36,640,-0.380284758317946,0.571643098793963,1.50319750210979,0.819791666666667,-0.402904517679797,0.365625,0.08125,0,0
GFZ,46,Western Surat Basin (Great Artesian Basin),23,640,0.0608235281159129,0.213628624085794,3.51226952304833,0.695720108695652,0.07893044725312,0,0,0,0
