aquifer_idx,study_area,tau_true,n_recipes,median_rec,q25,q75,frac_neg,frac_pos,p_sign,bias,brackets,sign_recovered_by_median
20,Southern Carpentaria Basin (Great Artesian Basin),0.130336634611981,1920,0.156231226769067,0.0147286816931705,0.266114528584946,0.234895833333333,0.765104166666667,0.765104166666667,0.0258945921570863,TRUE,TRUE
21,Eastern Parecis Basin (Parecis Basin),-0.997256052380132,1920,-0.314167060791424,-0.477400153997008,-0.216393864407987,0.9015625,0.0984375,0.9015625,0.683088991588708,FALSE,TRUE
22,Eastern Poti and Piaui and Cabecas and Serra Grande Aquifers (Parnaiba Basin),0.242848264625369,1920,0.01064052010098,-0.0683248954263955,0.202880730840751,0.486979166666667,0.513020833333333,0.513020833333333,-0.232207744524389,FALSE,TRUE
23,Wiso Basin (Daly-Wiso-Georgina Basins),-0.825621168351974,1920,-0.256440370582689,-0.385687341205968,-0.150836639362937,0.982291666666667,0.0177083333333333,0.982291666666667,0.569180797769285,FALSE,TRUE
24,Northern Georgina Basin (Daly-Wiso-Georgina Basins),-0.340323445681957,1920,-0.0598965368772011,-0.131678157771085,0.112255397597997,0.65625,0.34375,0.65625,0.280426908804756,FALSE,TRUE
25,Dakota Aquifer System,-0.232023422609019,1920,-0.326640336469948,-0.610173405313886,-0.103837071717596,0.8515625,0.1484375,0.8515625,-0.0946169138609286,TRUE,TRUE
26,Arckaringa Basin and Southwestern Great Artesian Basin (Great Artesian Basin),0.0367016693249763,1920,0.00499045132820146,-0.084572147606099,0.325936611686085,0.490104166666667,0.509895833333333,0.509895833333333,-0.0317112179967749,TRUE,TRUE
27,Trans Gangetic Plain (Indo-Gangetic Plain),-0.56430340558999,1920,0.00647565561668051,-0.124392791923454,0.192838998342252,0.490104166666667,0.509895833333333,0.490104166666667,0.570779061206671,FALSE,FALSE
28,Southcentral Mega Aquifer System (Mega Aquifer System),-0.104765004224301,1920,0.0165455796444599,-0.101634542986949,0.198841504517986,0.463020833333333,0.536979166666667,0.463020833333333,0.121310583868761,FALSE,FALSE
29,Central Mississippi Embayment (Mississippi Embayment),-2.16282392317195,1920,-0.35783768472377,-0.687872063521494,-0.139900037762437,0.920833333333333,0.0791666666666667,0.920833333333333,1.80498623844818,FALSE,TRUE
30,Northern Karoo Basin (Main Karoo Basin),-0.112818521524844,1920,0.2208243027133,0.0985942061982417,0.352242539212908,0.0572916666666667,0.942708333333333,0.0572916666666667,0.333642824238144,FALSE,FALSE
31,Mississippian-Silurian-Devonian Carbonates (Northern Midwest Aquifer System),-0.371898156394677,1920,-0.317825882256719,-0.758384333187121,-0.0883082083126941,0.838020833333333,0.161979166666667,0.838020833333333,0.0540722741379578,TRUE,TRUE
32,Staten River Embayment and Central Carpentaria Basin (Great Artesian Basin),-1.02724873592093,1920,0.0807840511952016,-0.0995939045090199,0.239825275158816,0.397916666666667,0.602083333333333,0.397916666666667,1.10803278711614,FALSE,FALSE
33,Central Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),-0.153217262160945,1920,-0.0847651090867592,-0.196373076642895,0.0577112592172846,0.653125,0.346875,0.653125,0.0684521530741854,TRUE,TRUE
34,Central Huaihe Plain (Huaihe River Basin),-0.58983449906418,1920,0.056817043092946,-0.0649327130451661,0.179902050625102,0.344791666666667,0.655208333333333,0.344791666666667,0.646651542157126,FALSE,FALSE
35,Central Minnesota Surficial and Buried Sand and Gravel Aquifers,0.653176317254769,1920,-0.457983570110575,-0.904332800887078,-0.178461974043721,0.921354166666667,0.0786458333333333,0.0786458333333333,-1.11115988736534,FALSE,FALSE
36,Southern High Plains (High Plains),-0.435443527094686,1920,0.138893133688674,0.00726893382972131,0.419459286591026,0.241145833333333,0.758854166666667,0.241145833333333,0.57433666078336,FALSE,FALSE
37,Southcentral Karoo Basin (Main Karoo Basin),-0.625200946769445,1920,0.234785280966852,0.127358296822811,0.347688817895699,0.0270833333333333,0.972916666666667,0.0270833333333333,0.859986227736297,FALSE,FALSE
38,Central High Plains (High Plains),-1.29650911151154,1920,-0.224966372195633,-0.629814022212615,-0.0183582699191406,0.783333333333333,0.216666666666667,0.783333333333333,1.0715427393159,FALSE,TRUE
39,Lower Liaohe River Plain (Liaohe River Basin),0.388675770407462,1920,0.344686048693897,0.246959980743345,0.526318830821171,0.0583333333333333,0.941666666666667,0.941666666666667,-0.0439897217135649,TRUE,TRUE
40,Wadi As-Sirhan Basin,0.20175739233757,1920,-0.0198244901949413,-0.0780728047842583,0.097683944782256,0.572395833333333,0.427604166666667,0.427604166666667,-0.221581882532511,FALSE,FALSE
41,Eastern Saq Aquifer (Ram-Saq Aquifer System),0.97605365159001,1920,0.0305471123452314,-0.0406407920121357,0.112698477626124,0.393229166666667,0.606770833333333,0.606770833333333,-0.945506539244779,FALSE,TRUE
42,Trinity Aquifer System (Edwards-Trinity Aquifer System),-0.337570064746174,1920,0.0536695121682895,-0.191924796122555,0.205841808353681,0.417708333333333,0.582291666666667,0.417708333333333,0.391239576914463,FALSE,FALSE
43,Wisconsin Precambrian Aquifer,-0.00583179374754442,1920,0.00648036723222447,-0.155793236521939,0.337186510244097,0.4921875,0.5078125,0.4921875,0.0123121609797689,TRUE,FALSE
44,Lafayette Area (Gulf Coast Regional Aquifer System),1.74385517686633,1920,0.469856032930159,0.263731190634436,0.866853594558147,0.102604166666667,0.897395833333333,0.897395833333333,-1.27399914393617,FALSE,TRUE
45,Paskapoo-Scollard,-0.343435338898412,1920,-0.0281191384940061,-0.281555188216726,0.246076342709316,0.527083333333333,0.472916666666667,0.527083333333333,0.315316200404405,FALSE,TRUE
46,Western Surat Basin (Great Artesian Basin),1.32017281386103,1920,-0.043745097255785,-0.150172456017119,0.0562282896556939,0.625,0.375,0.375,-1.36391791111681,FALSE,FALSE
47,Coonamble Embayment (Great Artesian Basin),0.264354877013452,1920,0.0696808564669303,-0.014232621237882,0.218461770158044,0.288541666666667,0.711458333333333,0.711458333333333,-0.194674020546522,FALSE,TRUE
48,Mimosa Syncline and Eastern Surat Basin (Great Artesian Basin),0.290672241960548,1920,-0.0268212899160234,-0.0977165560060629,0.0493100309775847,0.610416666666667,0.389583333333333,0.389583333333333,-0.317493531876572,FALSE,FALSE
49,Wuyuer-Shuangyang System (Songnen Plain),0.825986572771938,1920,0.663206572178891,0.487793670979182,0.971427271811121,0,1,1,-0.162780000593047,TRUE,TRUE
50,Powder River Basin (Northern Great Plains),-0.245743295259803,1920,0.133672172982898,-0.368190596946538,0.259446564043926,0.320833333333333,0.679166666666667,0.320833333333333,0.379415468242702,TRUE,FALSE
51,Central Eucla Basin (Eucla Basin),0.357123605318412,1920,0.104777695473806,0.0104278837783347,0.302493381451976,0.219270833333333,0.780729166666667,0.780729166666667,-0.252345909844606,FALSE,TRUE
52,Rio Grande Delta (Gulf Coast Regional Aquifer System),-0.154667538163447,1920,-0.153519302880415,-0.599241701893949,0.135024933696664,0.622395833333333,0.377604166666667,0.622395833333333,0.00114823528303265,TRUE,TRUE
53,Michigan Basin,-0.26124619852057,1920,-0.0991621403533221,-0.353704331431522,0.208078097068814,0.634895833333333,0.365104166666667,0.634895833333333,0.162084058167247,TRUE,TRUE
54,Southern Piedmont Upland (Piedmont Plateau),0.352595512775083,1920,-0.0250059249813718,-0.349728377969596,0.103359202423157,0.553125,0.446875,0.446875,-0.377601437756455,FALSE,FALSE
55,Eastern Huaihe Plain (Huaihe River Basin),0.173405306869897,1920,0.158401772137127,0.0468043166227197,0.319952428253914,0.135416666666667,0.864583333333333,0.864583333333333,-0.0150035347327695,TRUE,TRUE
56,Northern Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),-0.148581261837702,1920,-0.144586048057386,-0.302717700706868,-0.00213646240768389,0.75625,0.24375,0.75625,0.00399521378031539,TRUE,TRUE
57,Eastern Mississippi Embayment (Mississippi Embayment),-0.61714566226311,1920,-0.192927161327522,-0.542326745489533,-0.0115515015317727,0.766666666666667,0.233333333333333,0.766666666666667,0.424218500935588,FALSE,TRUE
58,Western Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),0.4471028827901,1920,-0.116276664334015,-0.294251578318084,0.395991442173393,0.6109375,0.3890625,0.3890625,-0.563379547124116,FALSE,FALSE
59,Southeastern System (Amadeus Basin),-1.1913949195256,1920,-0.134264734072898,-0.229863491023656,-0.0431125104576731,0.805729166666667,0.194270833333333,0.805729166666667,1.05713018545271,FALSE,TRUE
60,Edwards Plateau (Edwards-Trinity Aquifer System),-0.305813781557773,1920,-0.061729187892342,-0.385617615209404,0.107036772622896,0.561979166666667,0.438020833333333,0.561979166666667,0.244084593665431,TRUE,TRUE
61,Southcentral Deccan Basalt Plateau (Deccan Plateau),0.250969788253591,1920,0.0369507959558969,-0.099801198874333,0.546563886631112,0.4453125,0.5546875,0.5546875,-0.214018992297694,TRUE,TRUE
62,Eastside Lower Indus Valley (Indus Basin),0.343288841265755,1920,-0.092368523395568,-0.22639198842092,0.0620366131331745,0.665625,0.334375,0.334375,-0.435657364661323,FALSE,FALSE
63,Central Piedmont Upland (Piedmont Plateau),-0.0463936419745271,1920,-0.181763113931865,-0.528337939326491,-0.0340823578595889,0.797395833333333,0.202604166666667,0.797395833333333,-0.135369471957337,TRUE,TRUE
64,Eastern Carrizo-Wilcox (Carrizo-Wilcox),-0.20210854430192,1920,0.136166284474917,-0.176701468249157,0.339003134513284,0.31875,0.68125,0.31875,0.338274828776837,FALSE,FALSE
65,Jiangsu Coastal Plain (Huaihe River Basin),1.58973811170456,1920,0.190912410721489,0.0625688787981733,0.397440768281973,0.0885416666666667,0.911458333333333,0.911458333333333,-1.39882570098307,FALSE,TRUE
66,Eastern Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),-0.0581276077747886,1920,-0.195691157694253,-0.678939059694862,0.0487845380256382,0.689583333333333,0.310416666666667,0.689583333333333,-0.137563549919465,TRUE,TRUE
67,Northcentral Deccan Basalt Plateau (Deccan Plateau),-0.0171080641198271,1920,-0.0406994497957849,-0.134212454260144,0.10017392758822,0.5921875,0.4078125,0.5921875,-0.0235913856759577,TRUE,TRUE
68,Eastside Middle Indus Plain (Indus Basin),-1.17395278312132,1920,-0.172845137188734,-0.464242767599057,-0.0661746900594833,0.8578125,0.1421875,0.8578125,1.00110764593258,FALSE,TRUE
69,Central Allegheny Plateau (Appalachian Plateaus),-0.771934679246969,1920,-0.454355686573457,-0.869217475823274,-0.126921742468299,0.890625,0.109375,0.890625,0.317578992673512,TRUE,TRUE
70,Northeastern Karoo Basin (Main Karoo Basin),0.183800714217982,1920,-0.00263375933915303,-0.0477467435234381,0.0987665172054191,0.511458333333333,0.488541666666667,0.488541666666667,-0.186434473557135,FALSE,FALSE
71,Southern Riverine Plains (Murray Basin),-0.0181937140141036,1920,0.00289843336019942,-0.135060971097473,0.15270466475286,0.495833333333333,0.504166666666667,0.495833333333333,0.021092147374303,TRUE,FALSE
72,Black Warrior River Aquifer System (Eutaw and McShan Formations and Tuscaloosa Group),0.241774901831513,1920,-0.0769245480995572,-0.468592294365251,0.0576167826658547,0.64375,0.35625,0.35625,-0.318699449931071,FALSE,FALSE
