aquifer_idx,study_area,tau_true,n_recipes,median_rec,q25,q75,frac_neg,frac_pos,p_sign,bias,brackets,sign_recovered_by_median
56,Northern Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),-0.768126714623716,1920,-0.313825959946132,-0.418602806188924,-0.189777378973102,0.895833333333333,0.104166666666667,0.895833333333333,0.454300754677584,FALSE,TRUE
57,Eastern Mississippi Embayment (Mississippi Embayment),-0.910700646277635,1920,-0.255242914991512,-0.526432205803409,-0.119156501119873,0.894270833333333,0.105729166666667,0.894270833333333,0.655457731286122,FALSE,TRUE
58,Western Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),-0.972232960988243,1920,-0.94749353741257,-1.41827465680083,-0.642778261375425,0.954166666666667,0.0458333333333333,0.954166666666667,0.0247394235756729,TRUE,TRUE
59,Southeastern System (Amadeus Basin),-0.908633261655508,1920,-0.503797891326022,-0.594468524592433,-0.434646282542692,0.958333333333333,0.0416666666666667,0.958333333333333,0.404835370329486,FALSE,TRUE
60,Edwards Plateau (Edwards-Trinity Aquifer System),-1.05714829196045,1920,-0.187163891951386,-0.470782832938853,0.0527162047193512,0.6890625,0.3109375,0.6890625,0.869984400009061,FALSE,TRUE
61,Southcentral Deccan Basalt Plateau (Deccan Plateau),-0.731262177349797,1920,-0.332212363255608,-0.540086428123024,-0.240595843555567,0.960416666666667,0.0395833333333333,0.960416666666667,0.399049814094189,FALSE,TRUE
62,Eastside Lower Indus Valley (Indus Basin),-0.441428494454491,1920,-0.0336791523803657,-0.156947095248496,0.1616654562216,0.547916666666667,0.452083333333333,0.547916666666667,0.407749342074125,FALSE,TRUE
63,Central Piedmont Upland (Piedmont Plateau),-0.790600220885606,1920,-0.337785000550668,-0.616577728372047,-0.116155382944763,0.835416666666667,0.164583333333333,0.835416666666667,0.452815220334938,FALSE,TRUE
64,Eastern Carrizo-Wilcox (Carrizo-Wilcox),-0.810017196018216,1920,-0.214206588559893,-0.598815299877787,-0.0168250922026277,0.7671875,0.2328125,0.7671875,0.595810607458323,FALSE,TRUE
65,Jiangsu Coastal Plain (Huaihe River Basin),-0.660124643755511,1920,-0.166432771035264,-0.277099236417342,-0.0581617835561915,0.835416666666667,0.164583333333333,0.835416666666667,0.493691872720247,FALSE,TRUE
66,Eastern Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),-0.974568898127739,1920,-0.669862241837856,-1.0232837242125,-0.375350376479474,0.935416666666667,0.0645833333333333,0.935416666666667,0.304706656289884,TRUE,TRUE
67,Northcentral Deccan Basalt Plateau (Deccan Plateau),-0.624131036933563,1920,-0.315774633456254,-0.547599019033868,-0.209663960068205,0.972916666666667,0.0270833333333333,0.972916666666667,0.30835640347731,FALSE,TRUE
68,Eastside Middle Indus Plain (Indus Basin),-0.442078476451705,1920,-0.0415040313564596,-0.179219184701323,0.193475400318311,0.565104166666667,0.434895833333333,0.565104166666667,0.400574445095245,FALSE,TRUE
69,Central Allegheny Plateau (Appalachian Plateaus),-0.796625139486818,1920,-0.216889980686687,-0.466448106239944,-0.0272337123895719,0.7859375,0.2140625,0.7859375,0.579735158800131,FALSE,TRUE
70,Northeastern Karoo Basin (Main Karoo Basin),-1.17087030707676,1920,-0.376614542107193,-0.49546339953194,-0.264836037639178,0.9,0.1,0.9,0.794255764969571,FALSE,TRUE
71,Southern Riverine Plains (Murray Basin),-0.52704772133569,1920,0.0866796610354609,-0.0164041301128199,0.197378721947772,0.297395833333333,0.702604166666667,0.297395833333333,0.613727382371151,FALSE,FALSE
72,Black Warrior River Aquifer System (Eutaw and McShan Formations and Tuscaloosa Group),-0.85063334571156,1920,-0.162286714196382,-0.33481914279692,-0.0290065174844134,0.7859375,0.2140625,0.7859375,0.688346631515178,FALSE,TRUE
