estimator,aquifer_idx,study_area,tau_gw,median_rec,q25,q75,frac_neg,frac_pos,p_sign,bias,brackets,median_sign_ok,tau_stipulated_cm_yr
gldas,54,Southern Piedmont Upland (Piedmont Plateau),-0.367003147862189,0.0279028272264482,-0.141863543356544,0.311632618504444,0.458854166666667,0.541145833333333,0.458854166666667,0.394905975088637,FALSE,FALSE,-0.5147
gldas,55,Eastern Huaihe Plain (Huaihe River Basin),-0.257007617875508,-0.521526555813904,-0.763228773008129,-0.37501669338405,1,0,1,-0.264518937938396,FALSE,TRUE,-0.0628
gldas,56,Northern Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),-0.109526203100072,0.251644291235357,0.0815203022702558,0.397937652393847,0.194791666666667,0.805208333333333,0.194791666666667,0.361170494335428,FALSE,FALSE,-0.1559
gldas,57,Eastern Mississippi Embayment (Mississippi Embayment),-0.679399638063679,-0.415934725322703,-0.749649193979578,-0.102386030588919,0.8578125,0.1421875,0.8578125,0.263464912740976,TRUE,TRUE,-0.4862
gldas,58,Western Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),-0.533572579262345,-0.266601761539342,-0.533488764480262,0.0144522638648425,0.738541666666667,0.261458333333333,0.738541666666667,0.266970817723004,FALSE,TRUE,-0.6461
gldas,59,Southeastern System (Amadeus Basin),-1.06569585147493,-0.135957788761489,-0.250661960679766,-0.04041831015916,0.805208333333333,0.194791666666667,0.805208333333333,0.929738062713439,FALSE,TRUE,-1.6049
gldas,60,Edwards Plateau (Edwards-Trinity Aquifer System),-0.0762709983541942,0.206569982445002,-0.151796501067967,0.465041449314428,0.290625,0.709375,0.290625,0.282840980799196,TRUE,FALSE,-0.0989
gldas,61,Southcentral Deccan Basalt Plateau (Deccan Plateau),-0.266941214732763,0.393729613340262,0.221481459366468,0.715691026767727,0.0270833333333333,0.972916666666667,0.0270833333333333,0.660670828073025,FALSE,FALSE,-0.41
gldas,62,Eastside Lower Indus Valley (Indus Basin),-0.197308626238934,-0.19638640172843,-0.310378453290612,-0.0647970763434701,0.8203125,0.1796875,0.8203125,0.000922224510503888,TRUE,TRUE,-0.2601
gldas,63,Central Piedmont Upland (Piedmont Plateau),-0.045717336934691,-0.162550236900984,-0.559439591323537,0.0217000372174255,0.71875,0.28125,0.71875,-0.116832899966293,TRUE,TRUE,-0.0664
gldas,64,Eastern Carrizo-Wilcox (Carrizo-Wilcox),-0.625986197695278,-0.0423043343026667,-0.352255958413497,0.0753602324457244,0.595833333333333,0.404166666666667,0.595833333333333,0.583681863392611,FALSE,TRUE,-0.5767
gldas,65,Jiangsu Coastal Plain (Huaihe River Basin),-1.53074533852398,-0.458559924398651,-0.624853183302072,-0.326465527918056,0.966666666666667,0.0333333333333333,0.966666666666667,1.07218541412533,FALSE,TRUE,-2.3897
gldas,66,Eastern Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),-0.13625760314877,0.308873320460707,0.0328996219213904,0.441107429629056,0.241145833333333,0.758854166666667,0.241145833333333,0.445130923609477,FALSE,FALSE,-0.1047
gldas,67,Northcentral Deccan Basalt Plateau (Deccan Plateau),-0.0880265620017594,0.247027724004366,0.114616555395523,0.423676822433226,0.0729166666666667,0.927083333333333,0.0729166666666667,0.335054286006125,FALSE,FALSE,-0.1108
gldas,68,Eastside Middle Indus Plain (Indus Basin),-1.39726569754714,-0.386979897954177,-0.549038229414582,-0.271435746623194,0.945833333333333,0.0541666666666667,0.945833333333333,1.01028579959296,FALSE,TRUE,-2.2576
gldas,69,Central Allegheny Plateau (Appalachian Plateaus),-0.62209753501434,0.0838823556256677,-0.195382615352102,0.303470231290471,0.438541666666667,0.561458333333333,0.438541666666667,0.705979890640008,FALSE,FALSE,-0.962
gldas,70,Northeastern Karoo Basin (Main Karoo Basin),-0.612016620031773,0.340803454378167,0.243664475397199,0.459949126422876,0.0765625,0.9234375,0.0765625,0.95282007440994,FALSE,FALSE,-0.9089
gldas,71,Southern Riverine Plains (Murray Basin),-0.142284495136856,0.0518325671738151,-0.0461715789315369,0.168800378853969,0.374479166666667,0.625520833333333,0.374479166666667,0.194117062310671,FALSE,FALSE,-0.2193
gldas,72,Black Warrior River Aquifer System (Eutaw and McShan Formations and Tuscaloosa Group),-0.468278839327796,-0.18345103404815,-0.467757493748802,-0.0422760618808562,0.815625,0.184375,0.815625,0.284827805279645,FALSE,TRUE,-0.6104
none,0,Central Parana Basin and Torres Syncline (Guarani Aquifer System),-0.277010179856598,-0.466915203065108,-0.580505390495567,-0.347099958544233,0.994791666666667,0.00520833333333333,0.994791666666667,-0.18990502320851,FALSE,TRUE,-0.3085
none,1,Northern Guarani Aquifer (Guarani Aquifer System),-0.123926472295637,-0.795941462968984,-0.939553142411776,-0.6655149148868,1,0,1,-0.672014990673347,FALSE,TRUE,-0.1315
none,2,Southwestern Chaco-Lower Parana Basin (Guarani Aquifer System),-0.28738312471001,-0.693662379772788,-0.857770920723621,-0.537203915549167,1,0,1,-0.406279255062778,FALSE,TRUE,-0.3266
none,3,Amazonas Basin and Alter de Chao Aquifer System (Amazon Aquifer System),-1.0323077771439,-0.578792349459863,-0.849849200072532,-0.449164721099755,1,0,1,0.453515427684039,FALSE,TRUE,-1.3532
none,4,Poolowanna Trough and Western Eromanga Basin (Great Artesian Basin),-0.310719975778223,-0.520194230484234,-0.619176290877966,-0.421701913460799,1,0,1,-0.209474254706011,FALSE,TRUE,-0.1957
none,5,Eastern Eromanga Basin (Great Artesian Basin),-0.866490385496745,-0.650241136491457,-0.912741604992866,-0.512886036969666,1,0,1,0.216249249005288,TRUE,TRUE,-0.8111
none,6,Northern Eromanga Basin (Great Artesian Basin),-2.29452584545237,-0.811100874515142,-1.11169510752579,-0.643416375827042,1,0,1,1.48342497093722,FALSE,TRUE,-2.6775
none,7,Northern High Plains (High Plains),-0.253016634810256,-0.0540747344817162,-0.258980564847069,0.124126414607038,0.6015625,0.3984375,0.6015625,0.19894190032854,TRUE,TRUE,-0.2914
none,8,Williston Basin (Northern Great Plains),-0.616874212318743,-0.754457448953411,-1.05878352618814,-0.470031394288282,0.9625,0.0375,0.9625,-0.137583236634668,TRUE,TRUE,-0.7239
none,9,Central Eromanga Depocenter (Great Artesian Basin),-1.75799068421252,-0.822324916595987,-1.0541260671914,-0.656541315382625,0.997916666666667,0.00208333333333333,0.997916666666667,0.935665767616537,FALSE,TRUE,-1.9035
none,10,Western Parecis Basin (Parecis Basin),-0.919660549852969,-0.720171701843683,-0.925268464074682,-0.590006946497289,1,0,1,0.199488848009286,TRUE,TRUE,-1.141
none,11,Upper Gangetic Plain (Indo-Gangetic Plain),-1.40041201141126,-0.354315956569149,-0.665424160312257,-0.215830952440632,0.9625,0.0375,0.9625,1.04609605484211,FALSE,TRUE,-1.6989
none,12,Stampriet Kalahari Karoo Aquifer System,-0.0637631813158569,0.293521685952971,0.174839590051926,0.467144223797587,0.0166666666666667,0.983333333333333,0.0166666666666667,0.357284867268827,FALSE,FALSE,-0.0788
none,13,Northcentral Mega Aquifer System (Mega Aquifer System),-0.130407550589928,-0.328174950737768,-0.4505343891675,-0.259493757304828,1,0,1,-0.197767400147841,FALSE,TRUE,-0.1473
none,14,Ozark Plateaus Aquifer System,-1.72916843380832,-0.429521237714676,-0.779259937997895,-0.154293070941979,0.910416666666667,0.0895833333333333,0.910416666666667,1.29964719609365,FALSE,TRUE,-2.0149
none,15,Western Karoo Basin (Main Karoo Basin),-2.34403768902184,-0.565766242972914,-1.14822985545646,-0.418348084256027,1,0,1,1.77827144604892,FALSE,TRUE,-3
none,16,Middle Gangetic Plain (Indo-Gangetic Plain),-0.125551843320866,-0.0922888348526857,-0.197174909326748,0.0530057570939882,0.6671875,0.3328125,0.6671875,0.0332630084681799,TRUE,TRUE,-0.05
none,17,Northern Mega Aquifer System (Mega Aquifer System),-0.115528431098234,-0.255743528560555,-0.339216789354079,-0.190426045867651,0.985416666666667,0.0145833333333333,0.985416666666667,-0.140215097462321,FALSE,TRUE,-0.1392
none,18,Canning Basin,-0.40947757029745,-0.155637139652055,-0.301242348577161,-0.0907988217449727,0.947916666666667,0.0520833333333333,0.947916666666667,0.253840430645395,FALSE,TRUE,-0.5448
none,19,Central Karoo Basin (Main Karoo Basin),-0.203710046337612,-0.272049840531898,-0.407630781465668,-0.182871540375212,0.990104166666667,0.00989583333333333,0.990104166666667,-0.0683397941942868,TRUE,TRUE,-0.1173
none,20,Southern Carpentaria Basin (Great Artesian Basin),-0.28941627949501,-0.173237859014812,-0.30557155245473,-0.0298102939689782,0.780208333333333,0.219791666666667,0.780208333333333,0.116178420480198,TRUE,TRUE,-0.1747
none,21,Eastern Parecis Basin (Parecis Basin),-0.837469463576525,-0.511607051717058,-0.626743687119748,-0.39548385295122,0.984375,0.015625,0.984375,0.325862411859467,FALSE,TRUE,-1.0183
none,22,Eastern Poti and Piaui and Cabecas and Serra Grande Aquifers (Parnaiba Basin),-0.33991238224853,-0.339563340970463,-0.418201047394557,-0.262132381425237,0.920833333333333,0.0791666666666667,0.920833333333333,0.000349041278067008,TRUE,TRUE,-0.4593
none,23,Wiso Basin (Daly-Wiso-Georgina Basins),-0.633721754525257,-0.228676021001501,-0.354541399703178,-0.171598916480191,0.964583333333333,0.0354166666666667,0.964583333333333,0.405045733523756,FALSE,TRUE,-0.8586
none,24,Northern Georgina Basin (Daly-Wiso-Georgina Basins),-0.100423068799875,-0.231633742187985,-0.379932176983095,-0.139495002032901,0.926041666666667,0.0739583333333333,0.926041666666667,-0.13121067338811,FALSE,TRUE,-0.0834
none,25,Dakota Aquifer System,-0.189428682640584,-0.461580775929677,-0.705205253853244,-0.214905893360974,0.8984375,0.1015625,0.8984375,-0.272152093289093,FALSE,TRUE,-0.2072
none,26,Arckaringa Basin and Southwestern Great Artesian Basin (Great Artesian Basin),-0.0822027424402772,-0.255568531085896,-0.362106389122525,-0.160264993426288,0.8984375,0.1015625,0.8984375,-0.173365788645619,FALSE,TRUE,-0.0883
none,27,Trans Gangetic Plain (Indo-Gangetic Plain),-0.943344193847052,-0.525027307331025,-0.926945705332314,-0.336765086975476,1,0,1,0.418316886516027,FALSE,TRUE,-1.0779
none,28,Southcentral Mega Aquifer System (Mega Aquifer System),-0.202575612193466,-0.293928077447623,-0.381177823928018,-0.204845459634839,0.893229166666667,0.106770833333333,0.893229166666667,-0.0913524652541575,FALSE,TRUE,-0.2753
none,29,Central Mississippi Embayment (Mississippi Embayment),-2.02554252923471,-0.564931465492784,-0.97867693080853,-0.252918013709328,0.972395833333333,0.0276041666666667,0.972395833333333,1.46061106374192,FALSE,TRUE,-2.5295
none,30,Northern Karoo Basin (Main Karoo Basin),-0.208061309120025,-0.219491985590853,-0.321442159676544,-0.135848810217683,0.893229166666667,0.106770833333333,0.893229166666667,-0.011430676470828,TRUE,TRUE,-0.0529
none,31,Mississippian-Silurian-Devonian Carbonates (Northern Midwest Aquifer System),-0.18628133260784,0.0227382753683832,-0.406190442192138,0.203596230474608,0.477083333333333,0.522916666666667,0.477083333333333,0.209019607976223,TRUE,FALSE,-0.2457
none,32,Staten River Embayment and Central Carpentaria Basin (Great Artesian Basin),-1.02840917912348,-0.0354262376920932,-0.175283933441325,0.111507116443535,0.5578125,0.4421875,0.5578125,0.992982941431387,FALSE,TRUE,-1.4324
none,33,Central Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),-0.0643158301943879,0.315783536655569,0.174419782340882,0.568164652264105,0.0453125,0.9546875,0.0453125,0.380099366849957,FALSE,FALSE,-0.0703
none,34,Central Huaihe Plain (Huaihe River Basin),-0.504273229354172,-0.442283791077145,-0.619098355279591,-0.284122494300396,0.953125,0.046875,0.953125,0.0619894382770263,TRUE,TRUE,-0.6839
none,35,Central Minnesota Surficial and Buried Sand and Gravel Aquifers,-1.00473079384545,-0.832401772141362,-1.24812948935308,-0.461128887318174,0.986458333333333,0.0135416666666667,0.986458333333333,0.172329021704089,TRUE,TRUE,-1.2784
none,36,Southern High Plains (High Plains),-0.311300787986317,0.0532048827058254,-0.250624212327464,0.197717887606937,0.4171875,0.5828125,0.4171875,0.364505670692142,FALSE,FALSE,-0.3659
none,37,Southcentral Karoo Basin (Main Karoo Basin),-1.1157887726878,-0.474351106539721,-0.737313049597011,-0.321116085682283,0.966666666666667,0.0333333333333333,0.966666666666667,0.641437666148082,FALSE,TRUE,-1.2077
none,38,Central High Plains (High Plains),-1.19662847190973,0.014311729065139,-0.364645217281869,0.174291904668627,0.4734375,0.5265625,0.4734375,1.21094020097487,FALSE,FALSE,-1.7983
none,39,Lower Liaohe River Plain (Liaohe River Basin),-0.0471755910833669,0.127149378490372,0.0316413242259208,0.257879743525385,0.2125,0.7875,0.2125,0.174324969573739,FALSE,FALSE,-0.056
none,40,Wadi As-Sirhan Basin,-0.0498452816378775,-0.3555259642511,-0.438609904066735,-0.274674581295274,0.9,0.1,0.9,-0.305680682613222,FALSE,TRUE,-0.0744
none,41,Eastern Saq Aquifer (Ram-Saq Aquifer System),-0.94414589323051,-0.386612063769199,-0.503843284973879,-0.318815343320976,0.951041666666667,0.0489583333333333,0.951041666666667,0.557533829461312,FALSE,TRUE,-1.5162
none,42,Trinity Aquifer System (Edwards-Trinity Aquifer System),-0.125031833316488,0.0981760297039973,-0.102593581731168,0.246774957653076,0.346354166666667,0.653645833333333,0.346354166666667,0.223207863020485,FALSE,FALSE,-0.1849
none,43,Wisconsin Precambrian Aquifer,-0.179052329564541,-0.217652743389506,-0.499679614324168,0.0189758778692386,0.733854166666667,0.266145833333333,0.733854166666667,-0.0386004138249647,TRUE,TRUE,-0.165
none,44,Lafayette Area (Gulf Coast Regional Aquifer System),-1.99925379305196,-0.0016831126463858,-0.276519605987035,0.15468650589699,0.502604166666667,0.497395833333333,0.502604166666667,1.99757068040557,FALSE,TRUE,-2.8342
none,45,Paskapoo-Scollard,-0.0402741666665767,0.210846764910225,-0.224097507948038,0.463195996964079,0.351041666666667,0.648958333333333,0.351041666666667,0.251120931576801,TRUE,FALSE,-0.0593
none,46,Western Surat Basin (Great Artesian Basin),-1.58514343309429,-0.346273584133673,-0.46669970591729,-0.245365009392768,0.905208333333333,0.0947916666666667,0.905208333333333,1.23886984896062,FALSE,TRUE,-2.1328
none,47,Coonamble Embayment (Great Artesian Basin),-0.20019387158101,-0.0107681716407891,-0.094003456393807,0.188237186566071,0.524479166666667,0.475520833333333,0.524479166666667,0.189425699940221,FALSE,TRUE,-0.1242
none,48,Mimosa Syncline and Eastern Surat Basin (Great Artesian Basin),-0.44136895627299,-0.266524466340159,-0.369953157388932,-0.13540536918659,0.805729166666667,0.194270833333333,0.805729166666667,0.17484448993283,FALSE,TRUE,-0.3873
none,49,Wuyuer-Shuangyang System (Songnen Plain),-0.300090815923139,0.338131740914048,0.202432184119641,0.500651479853374,0.059375,0.940625,0.059375,0.638222556837187,FALSE,FALSE,-0.4339
none,50,Powder River Basin (Northern Great Plains),-0.289783016952721,-0.0975158957477335,-0.603656429669415,0.0799940070946822,0.625520833333333,0.374479166666667,0.625520833333333,0.192267121204988,TRUE,TRUE,-0.3457
none,51,Central Eucla Basin (Eucla Basin),-0.443680628338799,-0.0769589564963353,-0.149640755909232,-0.0147318238626082,0.7890625,0.2109375,0.7890625,0.366721671842464,FALSE,TRUE,-0.7663
none,52,Rio Grande Delta (Gulf Coast Regional Aquifer System),-0.145027800471938,0.222059108178823,-0.026096906977997,0.382505299745462,0.269270833333333,0.730729166666667,0.269270833333333,0.367086908650761,FALSE,FALSE,-0.2322
none,53,Michigan Basin,-0.0646455762359169,-0.0948273753400325,-0.400390458258288,0.139724714769507,0.6359375,0.3640625,0.6359375,-0.0301817991041156,TRUE,TRUE,-0.0935
none,54,Southern Piedmont Upland (Piedmont Plateau),-0.367003147862189,0.0122268675487932,-0.157539503034199,0.295956658826789,0.480208333333333,0.519791666666667,0.480208333333333,0.379230015410982,FALSE,FALSE,-0.5147
none,55,Eastern Huaihe Plain (Huaihe River Basin),-0.257007617875508,-0.482127642701857,-0.723829859896083,-0.335617780272004,1,0,1,-0.22512002482635,FALSE,TRUE,-0.0628
none,56,Northern Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),-0.109526203100072,0.211608546369882,0.0414845574047816,0.357901907528373,0.216666666666667,0.783333333333333,0.216666666666667,0.321134749469954,FALSE,FALSE,-0.1559
none,57,Eastern Mississippi Embayment (Mississippi Embayment),-0.679399638063679,-0.527574958851004,-0.861289427507879,-0.21402626411722,0.960416666666667,0.0395833333333333,0.960416666666667,0.151824679212675,TRUE,TRUE,-0.4862
none,58,Western Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),-0.533572579262345,-0.352302081366581,-0.619189084307501,-0.0712480559623972,0.7875,0.2125,0.7875,0.181270497895764,TRUE,TRUE,-0.6461
none,59,Southeastern System (Amadeus Basin),-1.06569585147493,-0.298366366388543,-0.413070538306821,-0.202826887786215,0.886458333333333,0.113541666666667,0.886458333333333,0.767329485086384,FALSE,TRUE,-1.6049
none,60,Edwards Plateau (Edwards-Trinity Aquifer System),-0.0762709983541942,-0.154534385952144,-0.512900869465113,0.103937080917281,0.584375,0.415625,0.584375,-0.0782633875979497,TRUE,TRUE,-0.0989
none,61,Southcentral Deccan Basalt Plateau (Deccan Plateau),-0.266941214732763,0.396066033181369,0.223817879207575,0.718027446608833,0.0270833333333333,0.972916666666667,0.0270833333333333,0.663007247914132,FALSE,FALSE,-0.41
none,62,Eastside Lower Indus Valley (Indus Basin),-0.197308626238934,0.0128384488609001,-0.101153602701282,0.14442777424586,0.465104166666667,0.534895833333333,0.465104166666667,0.210147075099834,FALSE,FALSE,-0.2601
none,63,Central Piedmont Upland (Piedmont Plateau),-0.045717336934691,-0.255903040641162,-0.652792395063714,-0.0716527665227524,0.844270833333333,0.155729166666667,0.844270833333333,-0.210185703706471,FALSE,TRUE,-0.0664
none,64,Eastern Carrizo-Wilcox (Carrizo-Wilcox),-0.625986197695278,-0.0712039506035247,-0.381155574714355,0.0464606161448664,0.6546875,0.3453125,0.6546875,0.554782247091753,FALSE,TRUE,-0.5767
none,65,Jiangsu Coastal Plain (Huaihe River Basin),-1.53074533852398,-0.400984793123124,-0.567278052026544,-0.268890396642528,0.958333333333333,0.0416666666666667,0.958333333333333,1.12976054540085,FALSE,TRUE,-2.3897
none,66,Eastern Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),-0.13625760314877,0.166285407918662,-0.109688290620655,0.298519517087011,0.317708333333333,0.682291666666667,0.317708333333333,0.302543011067432,FALSE,FALSE,-0.1047
none,67,Northcentral Deccan Basalt Plateau (Deccan Plateau),-0.0880265620017594,0.273015978002015,0.140604809393172,0.449665076430875,0.0557291666666667,0.944270833333333,0.0557291666666667,0.361042540003774,FALSE,FALSE,-0.1108
none,68,Eastside Middle Indus Plain (Indus Basin),-1.39726569754714,-0.171886758058624,-0.333945089519028,-0.0563426067276411,0.819270833333333,0.180729166666667,0.819270833333333,1.22537893948851,FALSE,TRUE,-2.2576
none,69,Central Allegheny Plateau (Appalachian Plateaus),-0.62209753501434,-0.0659661874749833,-0.345231158452753,0.15362168818982,0.577604166666667,0.422395833333333,0.577604166666667,0.556131347539357,FALSE,TRUE,-0.962
none,70,Northeastern Karoo Basin (Main Karoo Basin),-0.612016620031773,-0.080018983170189,-0.177157962151157,0.0391266888745196,0.7078125,0.2921875,0.7078125,0.531997636861584,FALSE,TRUE,-0.9089
none,71,Southern Riverine Plains (Murray Basin),-0.142284495136856,0.175923343483272,0.0779191973779195,0.292891155163425,0.1125,0.8875,0.1125,0.318207838620127,FALSE,FALSE,-0.2193
none,72,Black Warrior River Aquifer System (Eutaw and McShan Formations and Tuscaloosa Group),-0.468278839327796,-0.240036347607246,-0.524342807307898,-0.0988613754399519,0.8828125,0.1171875,0.8828125,0.22824249172055,TRUE,TRUE,-0.6104
