aquifer_idx,study_area,tau_true,n_recipes,median_rec,q25,q75,frac_neg,frac_pos,p_sign,bias,brackets,sign_recovered_by_median
62,Eastside Lower Indus Valley (Indus Basin),0.343288841265755,1920,-0.086249188987882,-0.180247838011336,0.0350950146122292,0.695833333333333,0.304166666666667,0.304166666666667,-0.429538030253637,FALSE,FALSE
63,Central Piedmont Upland (Piedmont Plateau),-0.0463936419745271,1920,-0.308525390155948,-0.691596223261197,-0.124035160182827,0.901041666666667,0.0989583333333333,0.901041666666667,-0.262131748181421,FALSE,TRUE
64,Eastern Carrizo-Wilcox (Carrizo-Wilcox),-0.20210854430192,1920,0.201666655361116,0.0598578639313564,0.473764138645649,0.194791666666667,0.805208333333333,0.194791666666667,0.403775199663036,FALSE,FALSE
65,Jiangsu Coastal Plain (Huaihe River Basin),1.58973811170456,1920,0.11833780682764,-0.00606017606361357,0.304096980702307,0.265625,0.734375,0.734375,-1.47140030487692,FALSE,TRUE
66,Eastern Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),-0.0581276077747886,1920,-0.0237367603546693,-0.340685233146448,0.183857712934831,0.527083333333333,0.472916666666667,0.527083333333333,0.0343908474201192,TRUE,TRUE
67,Northcentral Deccan Basalt Plateau (Deccan Plateau),-0.0171080641198271,1920,-0.0249323609400058,-0.129962585246953,0.093699464787145,0.553125,0.446875,0.553125,-0.00782429682017873,TRUE,TRUE
68,Eastside Middle Indus Plain (Indus Basin),-1.17395278312132,1920,-0.140099203828722,-0.338947494723159,-0.0441268325799597,0.808854166666667,0.191145833333333,0.808854166666667,1.0338535792926,FALSE,TRUE
69,Central Allegheny Plateau (Appalachian Plateaus),-0.771934679246969,1920,-0.390157781745094,-0.771294013113531,-0.0769368610408408,0.819270833333333,0.180729166666667,0.819270833333333,0.381776897501875,FALSE,TRUE
70,Northeastern Karoo Basin (Main Karoo Basin),0.183800714217982,1920,0.023209424507914,-0.0376995411901971,0.180664916181545,0.406770833333333,0.593229166666667,0.593229166666667,-0.160591289710068,FALSE,TRUE
71,Southern Riverine Plains (Murray Basin),-0.0181937140141036,1920,-0.0239663029056513,-0.164236135590565,0.0527912239807234,0.5765625,0.4234375,0.5765625,-0.00577258889154771,TRUE,TRUE
72,Black Warrior River Aquifer System (Eutaw and McShan Formations and Tuscaloosa Group),0.241774901831513,1920,-0.0669832032171545,-0.380945451260229,0.0623653633689157,0.627083333333333,0.372916666666667,0.372916666666667,-0.308758105048668,FALSE,FALSE
